Name,Y,X,Elevation,Description,Date Taken
1663,5012.495063,5000.439397,99.947244,PF_D3_16_SF33,6/07/2012
1664,5012.487993,5000.490928,99.959258,PF_D3_16_SF33,6/07/2012
1665,5012.435677,5000.525807,99.970121,PF_D3_16_SF33,6/07/2012
1666,5012.361626,5000.547499,99.989088,PF_D3_16_SF33,6/07/2012
1667,5012.389216,5000.453619,99.974336,PF_D3_16_SF33,6/07/2012
1668,5012.435852,5000.440578,99.962351,PF_D3_16_SF33,6/07/2012
1669,5012.449856,5000.481681,99.955482,PF_D3_16_SF33,6/07/2012
1670,5012.228262,5000.484841,99.9961,PF_D3_16_SF33,6/07/2012
1671,5012.254834,5000.369012,99.994171,PF_D3_16_SF33,6/07/2012
1672,5012.342931,5000.369186,99.985075,PF_D3_16_SF33,6/07/2012
1673,5012.406491,5000.380559,99.968401,PF_D3_16_SF33,6/07/2012
1674,5012.513275,5000.390795,99.963188,PF_D3_16_SF33,6/07/2012
1675,5011.851749,5002.028176,100.085828,PF_E2_11A_L520,6/07/2012
1676,5013.54217,4999.949097,99.988399,EL_D4_16_N,6/07/2012
1677,5012.864227,5000.676694,99.979073,EL_D4_16_E,6/07/2012
1678,5012.25712,4999.992176,99.997399,EL_D4_16_S,6/07/2012
1679,5012.947258,4999.364886,99.988092,EL_D4_16_W,6/07/2012
1680,5012.900816,5000.01756,99.964595,EL_D4_16_C,6/07/2012
1681,5011.766874,5001.989403,100.109739,PF_E2_11A_HM129,6/07/2012
1682,5012.248185,5000.359903,100.041044,PF_D3_16_R58,6/07/2012
1683,5012.258695,5000.409777,100.0432,PF_D3_16_R58,6/07/2012
1684,5012.298344,5000.464886,100.030587,PF_D3_16_R58,6/07/2012
1685,5012.298858,5000.406719,100.019997,PF_D3_16_R58,6/07/2012
1686,5012.224378,5000.414241,100.027085,PF_D3_16_R58,6/07/2012
1687,5012.235292,5000.414678,100.015317,PF_D3_16_R58,6/07/2012
1688,5012.248961,5000.394596,99.983717,PF_D3_16_R58,6/07/2012
1689,5012.26607,5000.388427,99.989338,PF_D3_16_R58,6/07/2012
1690,5012.271645,5000.409271,99.981399,PF_D3_16_R58,6/07/2012
1691,5012.28989,5000.40634,99.991999,PF_D3_16_R58,6/07/2012
1692,5012.320783,5000.503304,100.036219,PF_D3_16_R59,6/07/2012
1693,5012.289709,5000.461899,100.03403,PF_D3_16_R59,6/07/2012
1694,5012.312938,5000.417109,100.000852,PF_D3_16_R59,6/07/2012
1695,5012.347421,5000.422688,99.999426,PF_D3_16_R59,6/07/2012
1696,5012.338387,5000.441577,100.023441,PF_D3_16_R59,6/07/2012
1697,5012.291146,5000.480135,99.978915,PF_D3_16_R59,6/07/2012
1698,5012.284398,5000.474159,99.990296,PF_D3_16_R59,6/07/2012
1699,5012.295927,5000.451583,99.978235,PF_D3_16_R59,6/07/2012
1700,5012.330642,5000.450232,99.989448,PF_D3_16_R59,6/07/2012
1701,5012.323934,5000.48043,99.97057,PF_D3_16_R59,6/07/2012
1702,5012.320667,5000.383231,99.995599,PF_D3_16_R60,6/07/2012
1703,5012.357442,5000.442465,100.005306,PF_D3_16_R60,6/07/2012
1704,5012.403832,5000.409455,99.994496,PF_D3_16_R60,6/07/2012
1705,5012.36916,5000.363511,99.989489,PF_D3_16_R60,6/07/2012
1706,5012.362234,5000.362165,99.997048,PF_D3_16_R60,6/07/2012
1707,5012.400579,5000.380931,99.973508,PF_D3_16_R60,6/07/2012
1708,5012.35292,5000.391426,99.976423,PF_D3_16_R60,6/07/2012
1709,5012.378531,5000.40836,99.965226,PF_D3_16_R60,6/07/2012
1710,5012.390284,5000.409695,99.962043,PF_D3_16_R60,6/07/2012
1711,5012.388966,5000.418424,99.98485,PF_D3_16_R60,6/07/2012
1712,5013.240748,5000.906511,99.991062,PF_E4_16_C14X73,6/07/2012
1713,5011.518872,5001.884838,100.152991,PF_E2_11A_SF34,6/07/2012
1714,5011.457173,5002.021407,100.144747,PF_E2_11A_SF34,6/07/2012
1715,5011.513883,5002.140671,100.132504,PF_E2_11A_SF34,6/07/2012
1716,5011.792163,5002.142617,100.122661,PF_E2_11A_SF34,6/07/2012
1717,5011.951703,5002.270415,100.139606,PF_E2_11A_SF34,6/07/2012
1718,5011.998039,5002.37285,100.133531,PF_E2_11A_SF34,6/07/2012
1719,5012.108246,5002.377687,100.026048,PF_E2_11A_SF34,6/07/2012
1720,5011.971136,5002.072548,99.99055,PF_E2_11A_SF34,6/07/2012
1721,5011.79791,5001.945207,100.040264,PF_E2_11A_SF34,6/07/2012
1722,5011.630117,5001.86008,100.108851,PF_E2_11A_SF34,6/07/2012
1723,5011.719398,5002.011949,99.992917,PF_E2_11A_SF34,6/07/2012
1724,5012.448039,5000.334064,100.01968,PF_D3_16_R61,6/07/2012
1725,5012.432995,5000.318141,100.001449,PF_D3_16_R61,6/07/2012
1726,5012.495084,5000.323986,99.976345,PF_D3_16_R61,6/07/2012
1727,5012.505434,5000.38273,100.000673,PF_D3_16_R61,6/07/2012
1728,5012.435545,5000.308019,99.952018,PF_D3_16_R61,6/07/2012
1729,5012.492166,5000.313756,99.965796,PF_D3_16_R61,6/07/2012
1730,5012.4769,5000.371856,99.949968,PF_D3_16_R61,6/07/2012
1731,5012.43725,5000.347781,99.950338,PF_D3_16_R61,6/07/2012
1732,5012.361596,5000.526653,99.949444,PF_D3_16_SF33,6/07/2012
1733,5012.420008,5000.492667,99.927732,PF_D3_16_SF33,6/07/2012
1734,5012.498543,5000.398643,99.936711,PF_D3_16_SF33,6/07/2012
1735,5012.453462,5000.347629,99.933652,PF_D3_16_SF33,6/07/2012
1736,5012.423533,5000.387029,99.919943,PF_D3_16_SF33,6/07/2012
1737,5012.358847,5000.452558,99.937451,PF_D3_16_SF33,6/07/2012
1738,5012.291517,5000.397498,99.950492,PF_D3_16_SF33,6/07/2012
1739,5012.356847,5000.362214,99.931766,PF_D3_16_SF33,6/07/2012
1740,5012.41699,5000.326523,99.946033,PF_D3_16_SF33,6/07/2012
1741,5012.308447,5000.318449,99.963001,PF_D3_16_SF33,6/07/2012
1742,5011.726519,5001.967525,100.026189,EL_E2_11A_S,6/07/2012
1743,5011.82349,5002.463213,100.086606,PF_E1_12_L521,6/07/2012
1744,5011.882965,5000.690295,99.987316,PF_D3_16_HB653,6/07/2012
1745,5011.920783,5000.732744,99.989979,PF_D3_16_HB653,6/07/2012
1746,5011.793855,5000.642468,100.002942,PF_D3_16_L522,6/07/2012
1747,5011.802838,5002.446183,100.065325,PF_E1_12_L523,6/07/2012
1748,5011.627054,5002.25584,100.104997,PF_E1_12_HM130,6/07/2012
1749,5011.552097,5000.591875,100.026807,PF_D3_16_L524,6/07/2012
1750,5011.550218,5002.252984,100.103778,PF_E1_12_L525,6/07/2012
1751,5011.617233,5000.750567,99.966688,PF_D3_16_L526,6/07/2012
1752,5011.647691,5002.330622,100.094266,PF_E1_12_L527,6/07/2012
1753,5012.051076,5002.391611,100.031266,EL_E1_12_N,6/07/2012
1754,5011.472258,5001.924056,100.138767,EL_E1_12_W,6/07/2012
1755,5011.620742,5002.27513,100.094677,EL_E1_12_C,6/07/2012
1756,5013.330706,5001.105365,99.940804,PF_E4_16_SF35,6/07/2012
1757,5013.419377,5000.945631,99.933212,PF_E4_16_SF35,6/07/2012
1758,5013.327713,5000.893227,99.929474,PF_E4_16_SF35,6/07/2012
1759,5013.240602,5000.949017,99.936963,PF_E4_16_SF35,6/07/2012
1760,5012.821011,5000.700424,99.98306,EL_D3_16_N,6/07/2012
1761,5012.095938,5001.315002,99.946519,EL_D3_16_E,6/07/2012
1762,5011.474303,5000.703603,99.973668,EL_D3_16_S,6/07/2012
1763,5012.222797,5000.040747,99.981193,EL_D3_16_W,6/07/2012
1764,5012.21406,5000.655792,99.969003,EL_D3_16_C,6/07/2012
1765,5011.567921,5001.911447,100.087666,EL_E1_13_S,6/07/2012
1766,5011.594019,5000.546385,100.011122,PF_C3_16_SH18,6/07/2012
1767,5011.408641,5000.590294,99.981761,PF_C3_16_L652,6/07/2012
1768,5012.70785,5001.391264,99.967445,PF_E3_16_L653,6/07/2012
1769,5011.453061,5002.096924,100.069551,PF_E1_14_L528,6/07/2012
1770,5011.441059,5002.101977,100.036869,PF_E1_14_HM131,6/07/2012
1771,5011.257913,5000.181936,99.988565,PF_C3_16_L529,6/07/2012
1772,5013.275932,5001.338655,99.963524,PF_E3_16_C14X74,6/07/2012
1773,5011.665507,5002.479595,100.044359,PF_E1_14_HM132,6/07/2012
1774,5011.595054,5002.1138,100.275149,PF_E1_14_R62,6/07/2012
1775,5011.619699,5002.017006,100.245614,PF_E1_14_R62,6/07/2012
1776,5011.56419,5002.02233,100.215661,PF_E1_14_R62,6/07/2012
1777,5011.777262,5002.043907,100.026309,PF_E1_14_R62,6/07/2012
1778,5011.688408,5002.412957,100.178835,PF_E1_14_R63,6/07/2012
1779,5011.671487,5002.298906,100.130901,PF_E1_14_R63,6/07/2012
1780,5011.694378,5002.42268,100.083477,PF_E1_14_R63,6/07/2012
1781,5011.91206,5002.32668,99.979507,PF_E1_14_R63,6/07/2012
1782,5011.765123,5002.195319,99.954211,PF_E1_14_R63,6/07/2012
1783,5012.017943,5002.366137,100.017057,EL_E1_14_N,6/07/2012
1784,5011.467669,5002.03272,100.031584,EL_E1_14_S,6/07/2012
1785,5011.811997,4999.308986,99.972419,PF_C4_16_C14X90,6/07/2012
1786,5012.008179,4998.979794,99.992782,PF_C4_16_L530,6/07/2012
1787,5011.481293,5001.891877,99.987626,PF_E1_15_L531,6/07/2012
1788,5011.589229,5002.42287,100.002577,PF_E1_15_L532,6/07/2012
1789,5011.226264,5000.664809,99.97906,PF_C2_16_L533,6/07/2012
1790,5012.097986,5002.387276,99.95394,PF_E1_15_HM133,6/07/2012
1791,5011.234174,5000.526391,100.008728,PF_C2_16_L534,6/07/2012
1792,5011.495453,5002.223049,99.995046,PF_E1_15_L535,6/07/2012
1793,5010.574046,5000.621914,99.993563,PF_C2_16_L536,6/07/2012
1794,5010.8345,5000.858987,99.982835,PF_C2_16A_HM134,6/07/2012
1795,5012.887991,4999.330296,99.98543,EL_C4_16_N,6/07/2012
1796,5012.194136,4999.950178,99.993867,EL_C4_16_E,6/07/2012
1797,5011.536637,4999.374712,99.961597,EL_C4_16_S,6/07/2012
1798,5012.246133,4998.677634,99.988841,EL_C4_16_W,6/07/2012
1799,5012.259374,4999.539063,99.973261,EL_C4_16_C,6/07/2012
1800,5010.915595,5000.708049,99.982805,PF_C2_16_L537,6/07/2012
1801,5011.065748,5000.822167,99.972962,PF_C2_16_L538,6/07/2012
1802,5011.594872,5002.248299,99.984673,PF_E1_15_L539,6/07/2012
1803,5011.037009,5000.533494,99.966268,PF_C2_16_L540,6/07/2012
1804,5010.737026,5000.748087,99.960824,PF_C2_16_L541,6/07/2012
1805,5011.524086,5002.26745,99.957026,PF_E1_15_L542,6/07/2012
1806,5010.862084,5000.931521,99.952653,PF_C2_16_L543,6/07/2012
1807,5010.795278,5000.215135,99.987007,PF_C2_16_HM135,6/07/2012
1808,5010.54231,5000.404565,99.960758,PF_C2_16_HM136,6/07/2012
1809,5011.674971,5002.330946,99.951874,EL_E1_15_C,6/07/2012
1810,5010.915334,5000.331966,99.977392,PF_C2_16_HM137,6/07/2012
1811,5011.460434,4999.3429,99.960239,EL_B3_16_N,6/07/2012
1812,5010.798035,4999.937764,99.965405,EL_B3_16_E,6/07/2012
1813,5010.822106,4998.69275,99.954138,EL_B3_16_W,6/07/2012
1814,5010.779504,4999.239637,99.953783,EL_B3_16_C,6/07/2012
1815,5010.864039,5000.471965,99.95368,PF_C2_16_L544,6/07/2012
1816,5010.80143,5000.583687,99.963551,PF_C2_16_L545,6/07/2012
1817,5010.633038,4999.966523,100.009428,PF_B2_16_L546,6/07/2012
1818,5012.610836,5001.880019,99.971778,PF_E2_16_L547,6/07/2012
1819,5010.473857,5000.052267,100.005908,PF_B2_16_L548,6/07/2012
1820,5012.556732,5001.949017,99.952276,PF_E2_16_L549,6/07/2012
1821,5010.441694,5000.19315,100.004619,PF_B2_16_L550,6/07/2012
1822,5012.385598,5001.729429,99.96994,PF_E2_16_L551,6/07/2012
1823,5010.395295,5000.287461,99.972199,PF_B2_16_L552,6/07/2012
1824,5010.391552,5000.275356,99.967648,PF_B2_16_L553,6/07/2012
1825,5012.451937,5002.047475,99.957742,PF_E2_16_L554,6/07/2012
1826,5012.278391,5001.692326,99.953262,PF_E2_16_L555,6/07/2012
1827,5012.262435,5001.687988,99.961606,PF_E2_16_C14X75,6/07/2012
1828,5011.103209,4999.688795,99.951342,EL_B2_16_N,6/07/2012
1829,5010.492535,5000.342779,99.966682,EL_B2_16_E,6/07/2012
1830,5011.433956,5000.651922,99.969441,EL_C2_16_N,6/07/2012
1831,5010.977338,5001.013212,99.952869,EL_C2_16_E,6/07/2012
1832,5010.50554,5000.367835,99.966226,EL_C2_16_S,6/07/2012
1833,5010.861051,5000.012958,99.961783,EL_C2_16_W,6/07/2012
1834,5012.264277,5002.093959,100.073652,PF_E2_16_R65,6/07/2012
1835,5012.177718,5002.156827,100.051858,PF_E2_16_R65,6/07/2012
1836,5012.197632,5002.290331,100.054592,PF_E2_16_R65,6/07/2012
1837,5012.256415,5002.328817,99.994809,PF_E2_16_R65,6/07/2012
1838,5012.251297,5002.247604,99.92703,PF_E2_16_R65,6/07/2012
1839,5012.208912,5002.1748,99.922212,PF_E2_16_R65,6/07/2012
1840,5011.393099,5000.899507,100.000766,PF_D2_16_L556,6/07/2012
1841,5011.436628,5001.457649,99.984263,PF_D2_16_L557,6/07/2012
1842,5011.222425,5001.268659,99.978891,PF_D2_16_HM138,6/07/2012
1843,5011.881914,5002.252996,99.907116,PF_E2_16_L558,6/07/2012
1844,5012.131894,5002.511586,99.933372,PF_E2_16_L559,6/07/2012
1845,5011.651147,5000.939322,99.976512,PF_D2_16_HM139,6/07/2012
1846,5011.62118,5001.051638,99.988484,PF_D2_16_HM140,6/07/2012
1847,5011.686188,5001.087197,99.987359,PF_D2_16_HM141,6/07/2012
1848,5011.571367,5001.204505,99.979949,PF_D2_16_HM142,6/07/2012
1849,5011.667695,5001.715571,99.982183,PF_D2_16_HM143,6/07/2012
1850,5011.588341,5002.173545,99.935533,PF_E2_16A_L560,6/07/2012
1851,5011.636916,5002.271199,99.947385,PF_E2_16A_L561,6/07/2012
1852,5011.496765,5001.982936,99.950194,PF_D2_16_L562,6/07/2012
1853,5011.542231,5002.150887,99.919427,PF_E2_16A_L563,6/07/2012
1854,5011.766142,5002.359492,99.896681,PF_E2_16A_HM144,6/07/2012
1855,5012.65777,5002.076889,99.93925,EL_E2_16A_N,6/07/2012
1856,5012.198273,5001.493074,99.942037,EL_E2_16_W,6/07/2012
1857,5012.190355,5002.136396,99.922985,EL_E2_16_C,6/07/2012
1858,5012.233931,5002.717797,99.902682,EL_E2_16A_E,6/07/2012
1859,5011.606654,5002.147761,99.908759,EL_E2_16A_S,6/07/2012
1860,5011.552133,5002.228084,99.947682,PF_E1_16_L564,6/07/2012
1861,5011.589739,5002.259626,99.910138,PF_E1_16_HM145,6/07/2012
1862,5011.546619,5002.216627,99.914994,PF_E1_16_L565,6/07/2012
1863,5011.537092,5002.320517,99.932059,PF_E1_16_L566,6/07/2012
1864,5011.594489,5002.279351,99.897578,EL_E1_16_C,6/07/2012
1865,5011.252714,5001.196399,99.948117,PF_D2_16_HM146,6/07/2012
1866,5011.164247,5001.36642,99.949879,PF_D2_16_HM147,6/07/2012
1867,5012.166549,5001.404927,99.934735,EL_D2_16_N,6/07/2012
1868,5011.502357,5002.129958,99.914527,EL_D2_16_E,6/07/2012
1869,5010.929728,5001.098009,99.956277,EL_D2_16_S,6/07/2012
1870,5011.447081,5000.666396,99.962704,EL_D2_16_W,6/07/2012
1871,5011.443143,5001.406639,99.95128,EL_D2_16_C,6/07/2012
1872,5011.497297,5002.103548,99.914966,EL_D1_16_N,6/07/2012
1873,5012.744929,5002.143944,100.352102,PF_E2_SEC_HM148,6/07/2012
1874,5011.473818,5002.193522,99.885591,PF_E1_17_L566,6/07/2012
1875,5011.563073,5002.280427,99.877504,PF_E1_17_HM149,6/07/2012
1876,5011.715766,5002.345763,99.874888,PF_E1_17_L567,6/07/2012
1877,5011.504444,5002.246449,99.880917,PF_E1_17_L568,6/07/2012
1878,5011.618933,5002.326611,99.869023,PF_E1_17_L569,6/07/2012
1879,5011.756759,5002.426677,100.078184,PF_E1_17_R66,6/07/2012
1880,5011.647676,5002.420363,100.051851,PF_E1_17_R66,6/07/2012
1881,5011.592451,5002.362509,100.020113,PF_E1_17_R66,6/07/2012
1882,5011.654176,5002.290301,99.97816,PF_E1_17_R66,6/07/2012
1883,5011.799206,5002.391545,100.058047,PF_E1_17_R66,6/07/2012
1884,5011.640721,5002.276277,99.925523,PF_E1_17_R66,6/07/2012
1885,5011.752307,5002.481232,99.847275,PF_E1_17_R66,6/07/2012
1886,5011.649786,5002.379905,99.883232,PF_E1_17_R66,6/07/2012
1887,5011.715521,5002.316293,99.888476,PF_E1_17_R66,6/07/2012
1888,5011.797207,5002.454978,99.831648,PF_E1_17_R66,6/07/2012
1889,5011.176042,5001.578225,99.907678,PF_D2_17A__HM149,6/07/2012
1890,5011.465338,5002.195797,99.863622,PF_E1_17_L570,6/07/2012
1891,5011.625912,5002.510201,99.942639,PF_E1_17_R67,6/07/2012
1892,5011.510115,5002.269782,99.880474,PF_E1_17_O9,6/07/2012
1893,5011.468668,5002.178133,99.860252,EO_E1_17_W,6/07/2012
1894,5011.414017,5002.154505,99.853495,EL_D1_17_C,6/07/2012
1895,5011.426934,5002.128208,99.851807,EL_D2_17A_C,6/07/2012
1896,5011.328416,5001.814329,99.923503,EL_D2_17A_E,6/07/2012
CP1,5016,5006,100.37,control point,6/07/2012
TBM03,5020,5003,100.795,TBM03,6/07/2012
TBM04,5009,4996,100.754,TBM04,6/07/2012
