Name,Northing,Easting,Elevation,Description,Date Taken
2759,5010.9041,5001.31437,98.457965,EL_C2_44_E,18/07/2012
2760,5010.176769,5000.649698,98.437473,EL_C2_44_S,18/07/2012
2761,5010.828113,4999.935668,98.458055,EL_C2_44_W,18/07/2012
2762,5010.91106,5000.551361,98.446595,EL_C2_44_C,18/07/2012
2763,5010.889697,5001.324339,98.429463,EL_C1_45_N,18/07/2012
2764,5010.444325,5001.812633,98.383879,EL_C1_45_E,18/07/2012
2765,5009.75789,5001.143643,98.384175,EL_C1_45_S,18/07/2012
2766,5010.172876,5000.678611,98.412061,EL_C1_45_W,18/07/2012
2767,5010.302016,5001.34703,98.390148,EL_C1_45_C,18/07/2012
2768,5011.619598,5001.981729,98.419265,EL_D1_45_N,18/07/2012
2769,5010.900119,5001.322798,98.432157,EL_D1_45_W,18/07/2012
2770,5010.488335,5001.860423,98.390531,EL_D1_45_S,18/07/2012
2771,5011.293973,5002.271644,98.423371,EL_D1_45_E,18/07/2012
2772,5011.043672,5002.014407,98.415932,EL_D1_45_C,18/07/2012
2773,5011.926916,5001.028633,98.479672,P_D2_45_L1704,18/07/2012
2774,5011.797528,5001.19813,98.457684,P_D2_45_L1705,18/07/2012
2775,5011.650396,5001.992192,98.394277,EL_D1_46_HM374,18/07/2012
2776,5011.352307,5002.278607,98.389634,EL_D1_46_E,18/07/2012
2777,5010.49569,5001.883054,98.362447,EL_D1_46_S,18/07/2012
2778,5010.900413,5001.361129,98.392623,EL_D1_46_W,18/07/2012
2779,5011.002696,5002.02625,98.383213,EL_D1_46_C,18/07/2012
2780,5010.878227,5001.320732,98.3977,EL_C1_46_N,18/07/2012
2781,5010.5933,5000.875601,98.442323,PF_C1_46_L1706,18/07/2012
2782,5010.536919,5000.877725,98.444009,PF_C1_46_L1706,18/07/2012
2783,5010.483388,5000.866849,98.418512,PF_C1_46_L1706,18/07/2012
2784,5010.42133,5000.990937,98.451667,PF_C1_46_L1706,18/07/2012
2785,5010.411538,5001.011287,98.453505,PF_C1_46_L1706,18/07/2012
2786,5010.516648,5000.992503,98.473365,PF_C1_46_L1706,18/07/2012
2787,5010.57975,5000.970076,98.467571,PF_C1_46_L1706,18/07/2012
2788,5010.612229,5000.907159,98.417118,PF_C1_46_L1706,18/07/2012
2789,5010.503927,5000.877758,98.390131,PF_C1_46_L1706,18/07/2012
2790,5010.4122,5001.012023,98.393239,PF_C1_46_L1706,18/07/2012
2791,5010.531085,5000.9733,98.408028,PF_C1_46_L1706,18/07/2012
2792,5010.408467,5001.809922,98.354682,EL_C1_46_E,18/07/2012
2793,5009.704815,5001.118319,98.35353,EL_C1_46_S,18/07/2012
2794,5010.187838,5000.658824,98.381475,EL_C1_46_W,18/07/2012
2795,5010.212364,5001.370952,98.345374,EL_C1_46_C,18/07/2012
2796,5012.322408,5001.188874,98.414622,EL_D2_46_N,18/07/2012
2797,5011.635598,5001.999228,98.397729,EL_D2_46_E,18/07/2012
2798,5010.910576,5001.342256,98.400269,EL_D2_46_S,18/07/2012
2799,5011.582155,5000.610617,98.411484,EL_D2_46_W,18/07/2012
2800,5011.598053,5001.249303,98.424001,EL_D2_46_C,18/07/2012
2801,5011.611655,4999.504883,98.435677,PF_C3_47_L1707,18/07/2012
2802,5011.590787,4999.542587,98.442092,PF_C3_47_L1707,18/07/2012
2803,5010.80975,5001.936929,98.338555,PF_D1_47_L1708,18/07/2012
2804,5010.76006,4998.766867,98.396201,PF_B3_47_L1709,18/07/2012
2805,5011.620354,5001.995317,98.345772,EL_D1_47_N,18/07/2012
2806,5010.896877,5001.319588,98.334435,EL_D1_47_W,18/07/2012
2807,5010.411212,5001.871302,98.283787,EL_D1_47_S,18/07/2012
2808,5010.922989,5002.037017,98.309523,EL_D1_47_C,18/07/2012
2809,5010.127429,5000.856438,98.359602,P_C1_47_R66,18/07/2012
2810,5010.040116,5000.815565,98.377509,P_C1_47_R66,18/07/2012
2811,5009.962715,5000.843726,98.377364,P_C1_47_R66,18/07/2012
2812,5009.926895,5000.888542,98.382488,P_C1_47_R66,18/07/2012
2813,5009.950026,5000.943554,98.372323,P_C1_47_R66,18/07/2012
2814,5010.036171,5000.972102,98.342575,P_C1_47_R66,18/07/2012
2815,5010.096045,5000.828667,98.362599,P_C1_47_R66,18/07/2012
2816,5010.003674,5000.843317,98.366984,P_C1_47_R66,18/07/2012
2817,5009.949347,5000.929552,98.34408,P_C1_47_R66,18/07/2012
2818,5010.032072,5000.964162,98.32266,P_C1_47_R66,18/07/2012
2819,5012.316643,5001.196019,98.367718,EL_D2_47_N,18/07/2012
2820,5011.606495,5001.990283,98.31807,EL_D2_47_E,18/07/2012
2821,5011.593743,5000.6264,98.36186,EL_D2_47_W,18/07/2012
2822,5010.962975,5001.285966,98.634846,EL_D2_47_S,18/07/2012
2823,5011.660341,5001.225939,98.680479,EL_D2_47_C,18/07/2012
2824,5010.768106,4998.687716,98.344447,P_B3_47_C14X208,18/07/2012
2825,5010.897172,5001.321332,98.334645,EL_C1_47_N,18/07/2012
2826,5010.172351,5000.651451,98.335621,EL_C1_47_W,18/07/2012
2827,5010.415591,5001.87516,98.281112,EL_C1_47_E,18/07/2012
2828,5009.711676,5001.180194,98.295357,EL_C1_47_S,18/07/2012
2829,5010.172573,5001.282277,98.301599,EL_C1_47_C,18/07/2012
2830,5011.470709,4999.197695,98.347121,EL_B3_47_N,18/07/2012
2831,5010.803713,4999.871242,98.349834,EL_B3_47_E,18/07/2012
2832,5010.839501,4998.566963,98.38031,EL_B3_47_W,18/07/2012
2833,5010.916539,4999.193159,98.34192,EL_B3_47_C,18/07/2012
2834,5010.167848,5000.635073,98.331027,EL_B1_47_N,18/07/2012
2835,5009.398252,4999.955504,98.360367,EL_B1_47_W,18/07/2012
2836,5009.666133,5001.136838,98.297343,EL_B1_47_E,18/07/2012
2837,5008.946577,5000.472227,98.328347,EL_B1_47_S,18/07/2012
2838,5009.304462,5000.757509,98.320045,EL_B1_47_C,18/07/2012
2839,5011.445567,4999.79166,98.34247,PF_C3_47_L1711,18/07/2012
2840,5011.559454,5000.608629,98.354758,EL_C2_47_N,18/07/2012
2841,5010.90836,5001.302706,98.33433,EL_C2_47_E,18/07/2012
2842,5010.196539,5000.634595,98.33161,EL_C2_47_S,18/07/2012
2843,5010.847488,4999.91299,98.335216,EL_C2_47_W,18/07/2012
2844,5010.809318,5000.675316,98.329532,EL_C2_47_C,18/07/2012
2845,5010.837434,5000.002347,98.972213,EL_B2_47_N,18/07/2012
2846,5010.8431,4999.985916,98.335675,EL_B2_47_N,18/07/2012
2847,5010.181572,5000.627757,98.323135,EL_B2_47_E,18/07/2012
2848,5009.481581,4999.902775,98.358154,EL_B2_47_S,18/07/2012
2849,5009.942699,4999.96757,98.37162,EL_B2_47_C,18/07/2012
2850,5012.222441,4999.85644,98.364056,EL_C3_47_N,18/07/2012
2851,5011.569434,5000.534083,98.350656,EL_C3_47_E,18/07/2012
2852,5010.671482,4999.829803,98.345741,EL_C3_47_S,18/07/2012
2853,5010.880946,4999.937752,98.340624,EL_C3_47_S,18/07/2012
2854,5011.47416,4999.281859,98.325318,EL_C3_47_W,18/07/2012
2855,5011.54646,4999.898736,98.357279,EL_C3_47_C,18/07/2012
2856,5011.051002,5000.265149,98.588452,P_C3_48_R67,18/07/2012
2857,5011.13984,5000.053118,98.616055,P_C3_48_R67,18/07/2012
2858,5011.188866,4999.871333,98.586869,P_C3_48_R67,18/07/2012
2859,5011.271528,4999.816484,98.545749,P_C3_48_R67,18/07/2012
2860,5011.164987,5000.220318,98.499349,P_C3_48_R67,18/07/2012
2861,5010.940165,5000.169046,98.462247,P_C3_48_R67,18/07/2012
2862,5010.986178,5000.143585,98.331063,P_C3_48_R67,18/07/2012
2863,5011.164734,5000.157943,98.334591,P_C3_48_R67,18/07/2012
2864,5011.173309,4999.871132,98.3469,P_C3_48_R67,18/07/2012
2865,5011.109981,4999.960944,98.308274,P_C3_48_R67,18/07/2012
2866,5011.074334,5000.044515,98.280495,P_C3_48_R67,18/07/2012
2867,5011.039674,5000.085747,98.264405,P_C3_48_R67,18/07/2012
2868,5010.171338,5000.644055,98.295959,EL_B1_48_N,18/07/2012
2869,5009.440997,5000.043617,98.306989,EL_B1_48_W,18/07/2012
2870,5009.66524,5001.195889,98.246724,EL_B1_48_E,18/07/2012
2871,5008.908614,5000.50053,98.27377,EL_B1_48_S,18/07/2012
2872,5009.399952,5000.517503,98.286345,EL_B1_48_C,18/07/2012
2873,5010.853823,4999.966704,98.29002,EL_B2_48_N,18/07/2012
2874,5010.18512,5000.630647,98.296134,EL_B2_48_E,18/07/2012
2875,5009.383176,4999.98842,98.314689,EL_B2_48_S,18/07/2012
2876,5011.331494,4999.122286,98.320923,EL_B3_48_N,18/07/2012
2877,5010.835856,4999.962702,98.30685,EL_B3_48_E,18/07/2012
2878,5010.811033,4998.581579,98.335972,EL_B3_48_W,18/07/2012
2879,5011.528646,4999.25147,98.310983,EL_C3_48_W,18/07/2012
2880,5010.828068,4999.950053,99.901911,EL_C3_48_S,18/07/2012
2881,5010.857299,4999.992321,98.295692,EL_C3_48_S,18/07/2012
2882,5011.547138,5000.575112,98.316433,EL_C3_48_E,18/07/2012
2883,5012.207143,4999.868708,98.319551,EL_C3_48_N,18/07/2012
2884,5011.546685,4999.856839,98.313911,EL_C3_48_C,18/07/2012
2885,5011.558865,5000.610593,98.320801,EL_C2_48_N,18/07/2012
2886,5010.852302,4999.985211,98.299257,EL_C2_48_W,18/07/2012
2887,5010.185836,5000.632179,98.29636,EL_C2_48_S,18/07/2012
2888,5010.907485,5001.306966,98.297538,EL_C2_48_E,18/07/2012
2889,5010.90936,5000.636081,98.283782,EL_C2_48_C,18/07/2012
2890,5010.905341,5001.315233,98.294625,EL_C1_48_N,18/07/2012
2891,5010.189512,5000.647175,98.297836,EL_C1_48_W,18/07/2012
2892,5010.397166,5001.885209,98.245852,EL_C1_48_E,18/07/2012
2893,5009.630603,5001.151717,98.249495,EL_C1_48_S,18/07/2012
2894,5010.205526,5001.350169,98.250609,EL_C1_48_C,18/07/2012
2895,5010.917939,5001.341015,98.298358,EL_D1_48_W,18/07/2012
2896,5010.431034,5001.923431,98.248304,EL_D1_48_S,18/07/2012
2897,5011.225844,5002.370264,98.236664,EL_D1_48_E,18/07/2012
2898,5012.321601,5001.175188,98.301894,EL_D2_48_N,18/07/2012
2899,5011.580918,5000.598243,98.302362,EL_D2_48_W,18/07/2012
2900,5011.677286,5001.91502,98.268997,EL_D2_48_E,18/07/2012
2901,5010.918344,5001.324496,98.298054,EL_D2_48_S,18/07/2012
2902,5011.671533,5001.233545,98.296355,EL_D2_48_C,18/07/2012
2903,5011.682731,5001.930878,98.271098,EL_D1_48_N,18/07/2012
2904,5011.001888,5002.00316,98.264146,EL_D1_48_C,18/07/2012
2905,5011.556882,4999.239834,99.299995,SECT_SE_C4_N,18/07/2012
2906,5012.254522,4999.832569,99.2869,SECT_SE_C4_N,18/07/2012
2907,5012.174888,4999.803588,98.35017,SECT_SE_C4_N,18/07/2012
2908,5011.587634,4999.303864,98.419875,SECT_SE_C4_N,18/07/2012
2909,5012.244127,4999.867892,98.838969,SECT_SW_D3_N,18/07/2012
2910,5012.111158,4999.99212,98.349274,SECT_SW_D3_N,18/07/2012
2911,5011.641667,5000.48576,98.350554,SECT_SW_D3_N,18/07/2012
2912,5011.646002,5000.495631,98.781167,SECT_SW_D3_N,18/07/2012
2913,5011.619878,5000.60092,98.795206,SECT_SE_D3_N,18/07/2012
2914,5011.60784,5000.611583,98.653785,SECT_SE_D3_N,18/07/2012
2915,5012.258569,5001.109679,98.673147,SECT_SE_D3_N,18/07/2012
2916,5012.37837,5001.221127,99.191996,SECT_SW_E2/1_N,18/07/2012
2917,5011.486853,5002.193381,99.130016,SECT_SW_E2/1_N,18/07/2012
2918,5011.460654,5002.172774,98.296463,SECT_SW_E2/1_N,18/07/2012
2919,5012.328087,5001.19028,98.346271,SECT_SW_E2/1_N,18/07/2012
CP1,5016,5006,100.37,control point,18/07/2012
TBM03,5020,5003,100.795,TBM03,18/07/2012
TBM04,5009,4996,100.754,TBM04,18/07/2012
TBM05,5013.6044,4998.203,100.753,TBM05,18/07/2012
