Name,Y,X,Elevation,Description,Date Taken
1941,5012.215556,4998.727858,99.935583,EL_C4_17_W,7/07/2012
1942,5012.229505,4999.368244,99.934178,EL_C4_17_C,7/07/2012
1943,5013.542159,5000.006682,99.934606,EL_D4_17_N,7/07/2012
1944,5012.866199,5000.693549,99.916501,EL_D4_17_E,7/07/2012
1945,5012.177214,5000.030811,99.941764,EL_D4_17_S,7/07/2012
1946,5012.906668,4999.380798,99.937043,EL_D4_17_W,7/07/2012
1947,5012.829457,5000.027293,99.926101,EL_D4_17_C,7/07/2012
1948,5014.231794,5000.687621,99.898184,EL_E4_17_N,7/07/2012
1949,5013.545881,5001.361938,99.867372,EL_E4_17_E,7/07/2012
1950,5012.900401,5000.714393,99.917388,EL_E4_17_S,7/07/2012
1951,5013.575604,5000.056716,99.93418,EL_E4_17_W,7/07/2012
1952,5013.50207,5000.720195,99.907847,EL_E4_17_C,7/07/2012
1953,5013.453553,5001.021591,99.88037,PF_E4_17_SF39,7/07/2012
1954,5013.614051,5000.985117,99.880457,PF_E4_17_SF39,7/07/2012
1955,5013.633038,5001.144152,99.873924,PF_E4_17_SF39,7/07/2012
1956,5013.423635,5001.204522,99.876313,PF_E4_17_SF39,7/07/2012
1957,5013.542728,5001.090862,99.847539,PF_E4_17_SF39,7/07/2012
1958,5011.449346,4999.375467,99.91367,EL_B3_17_N,7/07/2012
1959,5010.723256,4999.965734,99.917136,EL_B3_17_E,7/07/2012
1960,5010.789504,4998.685488,99.908254,EL_B3_17_W,7/07/2012
1961,5010.798224,4999.319133,99.917287,EL_B3_17_C,7/07/2012
1962,5011.410807,5002.125472,99.819135,PF_D1_18_L592,7/07/2012
1963,5011.408837,5002.120086,99.214936,EL_D1_15_N,7/07/2012
1964,5011.663286,5002.41387,99.857306,PF_E1_18_R39,7/07/2012
1965,5011.669976,5002.540255,99.838844,PF_E1_18_R39,7/07/2012
1966,5011.689266,5002.485436,99.851037,PF_E1_18_R39,7/07/2012
1967,5011.654182,5002.481515,99.816121,PF_E1_18_R39,7/07/2012
1968,5011.868973,5002.502176,99.858944,EL_E1_18_N,7/07/2012
1969,5011.701933,5002.596584,99.804187,EL_E1_18_E,7/07/2012
1970,5011.524948,5002.224103,99.831312,EL_E1_18_S,7/07/2012
1971,5011.29995,5001.902219,99.843111,PF_D2_18_L593,7/07/2012
1972,5010.838863,5001.172441,99.882471,PF_C2_18_L594,7/07/2012
1973,5010.937914,5001.179142,99.876559,PF_D2_18_L595,7/07/2012
1974,5010.805957,5001.028157,99.840678,PF_C2_18_L598,7/07/2012
1975,5010.587819,5000.688125,99.867644,PF_C2_18_L599,7/07/2012
1976,5011.131344,5001.359161,99.860862,PF_D2_18_L600,7/07/2012
1977,5011.231114,5001.323021,99.862405,PF_D2_18_HM155,7/07/2012
1978,5012.175874,5002.070811,99.843489,PF_E2_18_C14X79,7/07/2012
1979,5010.749887,5001.119542,99.837938,PF_C2_18_C14X80,7/07/2012
1980,5010.714765,5000.45044,99.887933,PF_C2_18_L601,7/07/2012
1981,5011.924937,5001.395611,99.861921,PF_D2_18_C14X81,7/07/2012
1982,5010.367898,5000.103786,99.868275,PF_B2_18_C14X82,7/07/2012
1983,5011.34737,5000.761128,99.868978,EL_C2_18_N,7/07/2012
1984,5010.726008,5000.059949,99.86956,EL_C2_18_W,7/07/2012
1985,5010.785021,5000.671661,99.857226,EL_C2_18_C,7/07/2012
1986,5010.755843,5001.059193,99.843575,EL_C2_18_E,7/07/2012
1987,5010.494047,5000.707725,99.84894,EL_C2_18_S,7/07/2012
1988,5010.465403,5000.113067,99.861737,PF_B2_15_L602,7/07/2012
1989,5010.725257,5000.036297,99.870835,EL_B2_18_N,7/07/2012
1990,5010.370897,5000.349225,99.855086,EL_B2_18_E,7/07/2012
1991,5011.423707,5000.673863,99.973504,PF_C2_18_R69,7/07/2012
1992,5011.331117,5000.694892,99.947315,PF_C2_18_R69,7/07/2012
1993,5011.347253,5000.58456,99.96785,PF_C2_18_R69,7/07/2012
1994,5011.442543,5000.667371,99.930368,PF_C2_18_R69,7/07/2012
1995,5011.38277,5000.535211,99.914012,PF_C2_18_R69,7/07/2012
1996,5011.396041,5000.711519,99.875306,PF_C2_18_R69,7/07/2012
1997,5011.36966,5000.595662,99.861319,PF_C2_18_R69,7/07/2012
1998,5011.335031,5000.635556,99.872166,PF_C2_18_R69,7/07/2012
1999,5011.303708,5001.547354,99.859963,PF_D2_18A_L603,7/07/2012
2000,5011.34245,5001.482554,99.857547,PF_D2_18A_L604,7/07/2012
2001,5011.379075,5001.495589,99.850437,PF_D2_18A_HM156,7/07/2012
2002,5011.362235,5001.546547,99.852786,PF_D2_18A_C14X83,7/07/2012
2003,5012.154889,5002.755763,99.776122,EL_E2_18_E,7/07/2012
2004,5011.510907,5002.101284,99.821622,EL_E2_18_S,7/07/2012
2005,5012.114615,5002.031449,99.380652,EL_E2_18_C,7/07/2012
2006,5012.441011,5002.461598,99.820841,PF_E2_18A_SF40,7/07/2012
2007,5012.23627,5002.404476,99.809929,PF_E2_18A_SF40,7/07/2012
2008,5012.037309,5002.41176,99.819015,PF_E2_18A_SF40,7/07/2012
2009,5011.853902,5002.44201,99.808845,PF_E2_18A_SF40,7/07/2012
2010,5012.162905,5002.77573,99.776437,PF_E2_18A_SF40,7/07/2012
2011,5012.153369,5001.417731,99.857342,EL_D2_18_N,7/07/2012
2012,5011.44749,5002.107994,99.817389,EL_D2_18_E,7/07/2012
2013,5010.843279,5001.36562,99.841806,EL_D2_18_S,7/07/2012
2014,5011.438031,5000.715923,99.866617,EL_D2_18_W,7/07/2012
2015,5011.47781,5001.368137,99.850405,EL_D2_18_C,7/07/2012
2016,5011.414469,5001.558465,99.839038,PF_D2_18A_SF37,7/07/2012
2017,5011.792642,5000.12385,99.880033,PF_C3_18_C14X84,7/07/2012
2018,5012.120205,5001.331905,99.861373,PF_D3_18_L609,7/07/2012
2019,5012.866029,5000.709005,99.86932,EL_D3_18_N,7/07/2012
2020,5012.165271,5001.407539,99.856017,EL_D3_18_E,7/07/2012
2021,5011.445413,5000.692724,99.864795,EL_D3_18_S,7/07/2012
2022,5012.136693,5000.080394,99.890203,EL_D3_18_W,7/07/2012
2023,5012.143883,5000.766638,99.872361,EL_D3_18_C,7/07/2012
2024,5013.501867,5001.366759,99.817349,EL_E3_18_N,7/07/2012
2025,5012.751419,5002.108065,99.831383,EL_E3_18_E,7/07/2012
2026,5012.207498,5001.410811,99.858272,EL_E3_18_S,7/07/2012
2027,5012.874478,5000.724084,99.869082,EL_E3_18_W,7/07/2012
2028,5012.83801,5001.406835,99.845404,EL_E3_18_C,7/07/2012
2029,5012.106658,5000.048646,99.891058,EL_C3_18_N,7/07/2012
2030,5011.422554,5000.705294,99.86305,EL_C3_18_E,7/07/2012
2031,5010.739731,5000.023062,99.869744,EL_C3_18_S,7/07/2012
2032,5011.464285,4999.398415,99.863984,EL_C3_18_W,7/07/2012
2033,5011.368649,5000.085715,99.86331,EL_C3_18_C,7/07/2012
2034,5011.403168,4999.360315,99.874436,PF_B3_18_L607,7/07/2012
2035,5010.789051,4999.93932,99.869756,PF_B3_18_L608,7/07/2012
2036,5011.408559,4999.341481,99.865539,EL_B3_18_N,7/07/2012
2037,5010.721736,4999.990753,99.869055,EL_B3_18_E,7/07/2012
2038,5010.789271,4998.671335,99.856441,EL_B3_18_W,7/07/2012
2039,5010.805761,4999.268582,99.867276,EL_B3_18_C,7/07/2012
2040,5011.780314,4999.680085,99.91118,PF_C3_18A_SF41,7/07/2012
2041,5011.728873,4999.529033,99.914451,PF_C3_18A_SF41,7/07/2012
2042,5011.590453,4999.467927,99.91794,PF_C3_18A_SF41,7/07/2012
2043,5011.715004,4999.750723,99.916285,PF_C3_18A_SF41,7/07/2012
2044,5011.568051,4999.669605,99.915306,PF_C3_18A_SF41,7/07/2012
2045,5011.510684,4999.547772,99.918723,PF_C3_18A_SF41,7/07/2012
2046,5011.665504,4999.633719,99.835374,PF_C3_18A_SF41,7/07/2012
2047,5011.586397,4999.567794,99.830345,PF_C3_18A_SF41,7/07/2012
2048,5013.745804,5000.382166,99.876855,PF_E4_18_C14X85,7/07/2012
2049,5011.801495,4999.573477,99.893794,PF_C4_18_C14X86,7/07/2012
2050,5013.355571,5000.243962,99.880268,PF_D4_18_C14X91,7/07/2012
2051,5012.405637,4999.435041,99.868229,PF_C4_18_L610,7/07/2012
2052,5013.573261,5000.006287,99.876764,EL_D4_18_N,7/07/2012
2053,5012.88129,5000.696677,99.873802,EL_D4_18_E,7/07/2012
2054,5012.144409,5000.063682,99.890728,EL_D4_18_S,7/07/2012
2055,5012.889358,4999.346803,99.878584,EL_D4_18_W,7/07/2012
2056,5012.909193,5000.039318,99.877699,EL_D4_18_C,7/07/2012
2057,5012.875797,4999.36574,99.872916,EL_C4_18_N,7/07/2012
2058,5012.16533,5000.013644,99.888071,EL_C4_18_E,7/07/2012
2059,5011.516787,4999.355365,99.869868,EL_C4_18_S,7/07/2012
2060,5012.203945,4998.6929,99.884843,EL_C4_18_W,7/07/2012
2061,5012.253853,4999.426411,99.882685,EL_C4_18_C,7/07/2012
2062,5011.318681,5002.004652,99.786813,PF_D1_19_L611,7/07/2012
2063,5011.439671,5002.102383,99.788758,EL_D1_19_N,7/07/2012
2064,5011.263408,5001.930584,99.769091,EL_D1_19_C,7/07/2012
2065,5011.567628,5002.397752,99.772639,PF_E1_19_L612,7/07/2012
2066,5011.600823,5002.431957,99.760408,PF_E1_19_HM157,7/07/2012
2067,5011.460323,5001.723385,99.79441,PF_D2_19_L614,7/07/2012
2068,5011.570242,5001.958529,99.781958,PF_D2_19_HM158,7/07/2012
2069,5010.5688,5000.580891,99.836026,PF_C2_19_L615,7/07/2012
2070,5011.182616,5001.586978,99.780512,PF_D2_19_L616,7/07/2012
2071,5010.907118,5001.038982,99.821175,PF_C2_19_L617,7/07/2012
2072,5011.896733,5002.091995,99.792702,PF_E2_19_L618,7/07/2012
2073,5011.858563,5002.281913,99.806998,PF_E2_19_L619,7/07/2012
2074,5011.878658,5002.276975,99.788183,PF_E2_19_L620,7/07/2012
2075,5011.527214,5001.425481,99.796942,PF_D2_19_L621,7/07/2012
2076,5010.570606,5000.799311,99.795384,PF_C2_19_L622,7/07/2012
2077,5010.548754,5000.493115,99.839587,PF_C2_19_L623,7/07/2012
2078,5011.105614,5001.434596,99.815483,PF_D2_19_HM159,7/07/2012
2079,5011.184377,5001.459894,99.837145,PF_D2_19_L624,7/07/2012
2080,5011.200243,5001.509157,99.819575,PF_D2_19_L624,7/07/2012
2081,5011.160515,5001.483165,99.836938,PF_D2_19_L624,7/07/2012
2082,5011.137436,5001.519945,99.818052,PF_D2_19_L624,7/07/2012
2083,5011.170257,5001.47387,99.800677,PF_D2_19_L624,7/07/2012
2084,5011.121013,5000.751418,99.8121,PF_C2_19_L625,7/07/2012
2085,5011.044533,5000.676931,99.823901,PF_C2_19_L626,7/07/2012
2086,5010.930351,5000.590391,99.828829,PF_C2_19_L627,7/07/2012
2087,5012.236671,5002.20798,99.788447,PF_E2_19_L628,7/07/2012
2088,5011.222129,5001.081816,99.836055,PF_D2_19_L629,7/07/2012
2089,5010.65386,5000.422639,99.833219,PF_C2_19_L630,7/07/2012
2090,5012.630885,5002.003251,99.797203,PF_E2_19_C14X92,7/07/2012
2091,5010.835559,5000.153263,99.812415,PF_C2_19_L632,7/07/2012
2092,5012.155888,5001.403663,99.805139,EL_D2_19_N,7/07/2012
2093,5011.487975,5002.074635,99.771566,EL_D2_19_E,7/07/2012
2094,5010.873368,5001.380642,99.793567,EL_D2_19_S,7/07/2012
2095,5011.422016,5000.747074,99.820869,EL_D2_19_W,7/07/2012
2096,5011.459361,5001.430392,99.803865,EL_D2_19_C,7/07/2012
2097,5010.79681,5001.310801,99.79063,EL_C2_19_E,7/07/2012
2098,5011.828487,5002.190758,99.778794,PF_E2_19_SF42-P,7/07/2012
2099,5011.93576,5002.422329,99.761423,PF_E2_19_SF42-P,7/07/2012
2100,5011.839654,5002.447595,99.758165,PF_E2_19_SF42-P,7/07/2012
2101,5011.688147,5002.514669,99.764079,PF_E2_19_SF42-P,7/07/2012
2102,5011.790231,5002.284914,99.838278,PF_E2_19_SF42-R,7/07/2012
2103,5011.848555,5002.319034,99.847907,PF_E2_19_SF42-R,7/07/2012
2104,5011.787301,5002.426315,99.811557,PF_E2_19_SF42-R,7/07/2012
2105,5011.713301,5002.38533,99.802373,PF_E2_19_SF42-R,7/07/2012
2106,5011.729191,5002.510833,99.822548,PF_E2_19_SF42-R,7/07/2012
2107,5011.703341,5002.454036,99.80416,PF_E2_19_SF42-R,7/07/2012
2108,5010.393403,5000.157225,99.860303,PF_B2_19_C14X93,7/07/2012
2109,5011.736983,5000.756063,99.81556,PF_D3_19_L633,7/07/2012
2110,5011.180514,5000.347519,99.817348,PF_C3_19_L634,7/07/2012
2111,5013.029894,5000.997857,99.884712,PF_E3_19_R71,7/07/2012
2112,5012.90597,5001.020311,99.869568,PF_E3_19_R71,7/07/2012
2113,5012.920145,5001.096379,99.892077,PF_E3_19_R71,7/07/2012
2114,5013.008464,5001.094871,99.893974,PF_E3_19_R71,7/07/2012
2115,5012.933217,5001.039022,99.821817,PF_E3_19_R71,7/07/2012
2116,5011.277715,4999.835888,99.839798,PF_C3_19_C14X94,7/07/2012
2117,5012.035956,5000.557285,99.843189,PF_D3_19_C14X95,7/07/2012
2118,5010.685493,5000.016793,99.817743,EL_B2_19_N,7/07/2012
2119,5010.336926,5000.320894,99.79444,EL_B2_19_E,7/07/2012
2120,5012.13281,5000.072279,99.831132,EL_C3_19_N,7/07/2012
2121,5011.445506,5000.711917,99.828623,EL_C3_19_E,7/07/2012
2122,5010.765412,5000.053617,99.816564,EL_C3_19_S,7/07/2012
2123,5011.459461,4999.420012,99.821751,EL_C3_19_W,7/07/2012
2124,5011.431051,5000.126362,99.822735,EL_C3_19_C,7/07/2012
2125,5012.845361,5000.715667,99.80134,EL_D3_19_N,7/07/2012
2126,5012.184894,5001.388274,99.801739,EL_D3_19_E,7/07/2012
2127,5011.458639,5000.72624,99.81817,EL_D3_19_S,7/07/2012
2128,5012.15326,5000.067168,99.826428,EL_D3_19_W,7/07/2012
2129,5012.110515,5000.740193,99.81406,EL_D3_19_C,7/07/2012
2130,5010.947777,4999.724507,99.830233,PF_B3_19_HM160,7/07/2012
2131,5012.380571,5001.192911,99.801982,PF_E3_19_L635,7/07/2012
2132,5013.540934,5001.369631,99.764503,EL_E3_19_N,7/07/2012
2133,5012.863982,5002.019977,99.792296,EL_E3_19_E,7/07/2012
2134,5012.197313,5001.395987,99.80709,EL_E3_19_S,7/07/2012
2135,5012.870861,5000.731393,99.798832,EL_E3_19_W,7/07/2012
2136,5012.821301,5001.399674,99.788538,EL_E3_19_C,7/07/2012
2137,5012.343078,4999.784979,99.831475,PF_C4_19_L636,7/07/2012
2138,5012.168653,4999.315615,99.812366,PF_C4_19_C14X96,7/07/2012
2139,5013.432829,5000.403053,99.858435,PF_E4_19_C14X97,7/07/2012
2140,5013.469328,5000.545799,99.811844,PF_E4_19_L637,7/07/2012
2141,5011.320754,5002.079156,99.733661,PF_D1_20_L638,7/07/2012
2142,5011.190369,5001.893299,99.723324,EL_D1_20_C,7/07/2012
2143,5011.534948,5002.183905,99.746623,PF_E2_20_L640,7/07/2012
2144,5010.789438,5001.201834,99.722718,PF_C2_20_L641,7/07/2012
2145,5011.062436,5001.405686,99.770426,PF_D2_20_C14X98,7/07/2012
2146,5011.566977,5002.422994,99.691197,EL_E1_20_C,7/07/2012
2147,5010.615982,5000.859074,99.741565,PF_C2_20_L642,7/07/2012
2148,5011.647571,5002.252112,99.718199,PF_E2_20_L643,7/07/2012
2149,5011.85247,5001.844069,99.744711,PF_E2_20_L644,7/07/2012
2150,5010.915846,5001.018073,99.746956,PF_C2_20_L645,7/07/2012
2151,5011.750325,5002.486341,99.690016,PF_E2_20_HM161,7/07/2012
2152,5011.960555,5002.247549,99.732885,PF_E2_20_HM162,7/07/2012
2153,5011.126517,5001.704942,99.757244,PF_D2_20_L646,7/07/2012
2154,5012.041987,5002.523463,99.713544,PF_E2_20_L647,7/07/2012
2155,5011.248128,5001.651724,99.761966,PF_D2_20_L648,7/07/2012
2156,5010.551738,5000.588036,99.736575,PF_C2_20_HM163,7/07/2012
2157,5011.141345,5001.668597,99.740294,PF_D2_20_L649,7/07/2012
2158,5011.470861,5001.557875,99.771675,PF_D2_20_HM164,7/07/2012
2159,5010.66097,5000.206628,99.760665,PF_C2_20_L654,7/07/2012
2160,5010.490301,5000.500177,99.736926,PF_C2_20_L655,7/07/2012
2161,5011.285356,5001.855865,99.739066,PF_D2_20_L656,7/07/2012
2162,5012.384987,5002.21666,99.739572,PF_E2_20_C14X99,7/07/2012
2163,5011.386315,5001.916693,99.726175,PF_D2_20_L657,7/07/2012
2164,5011.412571,5000.699501,99.765583,EL_C2_20_N,7/07/2012
2165,5010.714155,5000.044528,99.751392,EL_C2_20_W,7/07/2012
2166,5010.767643,5000.743954,99.748601,EL_C2_20_C,7/07/2012
2167,5010.796949,5001.309979,99.772594,EL_C2_20_E,7/07/2012
2168,5012.56904,5002.259632,99.750933,PF_E2_20_L658,7/07/2012
2169,5012.160604,5001.438606,99.749347,EL_D2_20_N,7/07/2012
2170,5011.36041,5002.020179,99.708734,EL_D2_20_E,7/07/2012
2171,5010.830496,5001.322342,99.727438,EL_D2_20_S,7/07/2012
2172,5011.412174,5000.730236,99.771415,EL_D2_20_W,7/07/2012
2173,5011.340671,5001.270399,99.754404,EL_D2_20_C,7/07/2012
2174,5012.798285,5002.048465,99.734366,EL_E2_20_N,7/07/2012
2175,5012.228912,5002.740014,99.681656,EL_E2_20_E,7/07/2012
2176,5011.389738,5002.052948,99.705004,EL_E2_20_S,7/07/2012
2177,5012.142473,5001.434959,99.746043,EL_E2_20_W,7/07/2012
2178,5012.032068,5002.140364,99.719187,EL_E2_20_C,7/07/2012
CP1,5016,5006,100.37,control point,7/07/2012
TBM03,5020,5003,100.795,TBM03,7/07/2012
TBM04,5009,4996,100.754,TBM04,7/07/2012
