Name,Y,X,Elevation,Description,Date Taken
1202,5012.052184,5002.053375,100.072769,EL_E2_14A,2/07/2012
1203,5012.071657,5002.334962,100.051287,EL_E2_14A,2/07/2012
1204,5012.159223,5002.330887,100.054621,EL_E2_14A,2/07/2012
1205,5012.214597,5002.146,100.067203,EL_E2_14A,2/07/2012
1206,5012.530222,5002.433472,100.078919,EL_E2_14A,2/07/2012
1207,5010.724951,5000.211946,100.107384,PF_C2_L369,2/07/2012
1208,5010.737579,5000.38509,100.123499,PF_C2_L370,2/07/2012
1209,5010.658861,5000.320996,100.118548,PF_C2_L371,2/07/2012
1210,5010.654864,5000.522285,100.116993,PF_C2_L372,2/07/2012
1211,5010.607947,5000.488247,100.118632,PF_C2_L373,2/07/2012
1212,5010.557312,5000.404024,100.108505,PF_C2_L374,2/07/2012
1213,5010.498675,5000.450622,100.112644,PF_C2_L375,2/07/2012
1214,5010.613716,5000.331585,100.117652,PF_C2_O8,2/07/2012
1215,5011.42707,5000.761783,100.095241,PF_C2_L383,2/07/2012
1216,5011.374976,5000.675677,100.088343,PF_C2_L384,2/07/2012
1217,5011.347122,5000.618329,100.087427,PF_C2_L384,2/07/2012
1218,5011.329913,5000.610017,100.09115,PF_C2_HM103,2/07/2012
1219,5011.518504,5000.495319,100.115628,PF_C3_L386,2/07/2012
1220,5009.336868,4999.156226,100.20745,BR,2/07/2012
1221,5009.237414,4999.119109,100.192456,BR,2/07/2012
1222,5009.136129,4999.020903,100.173993,BR,2/07/2012
1223,5009.080006,4998.991475,100.140315,BR,2/07/2012
1224,5008.993174,4998.94565,100.114832,BR,2/07/2012
1225,5008.90373,4998.87736,100.101827,BR,2/07/2012
1226,5008.815268,4998.779656,100.107641,BR,2/07/2012
1227,5008.774524,4998.785914,100.09684,BR,2/07/2012
1228,5008.731927,4998.676098,100.094283,BR,2/07/2012
1229,5008.687053,4998.607847,100.095038,BR,2/07/2012
1230,5010.990743,5000.773071,100.090056,PF_C2_14_L387,2/07/2012
1231,5008.603106,4998.459285,100.094023,BR,2/07/2012
1232,5008.507913,4998.363239,100.127434,BR,2/07/2012
1233,5008.396299,4998.208589,100.153882,BR,2/07/2012
1234,5008.324552,4998.060027,100.14817,BR,2/07/2012
1235,5008.206095,4997.893963,100.145019,BR,2/07/2012
1236,5008.119581,4997.73938,100.128101,BR,2/07/2012
1237,5008.083755,4997.689795,100.132133,BR,2/07/2012
1238,5008.065949,4997.609159,100.106078,BR,2/07/2012
1239,5007.934553,4997.561992,100.136375,BR,2/07/2012
1240,5007.842579,4997.500437,100.14728,BR,2/07/2012
1241,5007.711268,4997.301516,100.160869,BR,2/07/2012
1242,5007.606334,4997.120052,100.217054,BR,2/07/2012
1243,5007.450628,4997.012218,100.242701,BR,2/07/2012
1244,5007.220963,4996.838817,100.232585,BR,2/07/2012
1245,5007.024943,4996.687331,100.200609,BR,2/07/2012
1246,5006.861949,4996.482879,100.178583,BR,2/07/2012
1247,5006.740249,4996.335462,100.192171,BR,2/07/2012
1248,5006.597076,4996.171601,100.176517,BR,2/07/2012
1249,5006.457571,4996.026744,100.222809,BR,2/07/2012
1250,5006.311368,4995.891005,100.264414,BR,2/07/2012
1251,5006.117824,4995.70011,100.309511,BR,2/07/2012
1252,5006.047594,4995.522985,100.343585,BR,2/07/2012
1253,5005.794156,4995.129164,100.462735,BR,2/07/2012
1254,5010.913104,5001.006366,100.094974,PF_C2_14_L388,2/07/2012
1255,5005.677569,4994.881538,100.500578,BR,2/07/2012
1256,5009.148862,4999.038953,100.180773,BR,2/07/2012
1257,5009.164094,4998.891155,100.451156,BR,2/07/2012
1258,5009.178246,4998.753621,100.804307,BR,2/07/2012
1259,5009.182469,4998.712268,100.989282,BR,2/07/2012
1260,5009.176775,4998.768297,101.109363,BR,2/07/2012
1261,5009.208716,4998.458346,101.180896,BR,2/07/2012
1262,5009.232856,4998.223839,101.328976,BR,2/07/2012
1263,5009.257984,4997.97973,101.538052,BR,2/07/2012
1264,5009.232063,4998.231601,101.327701,BR,2/07/2012
1265,5009.248395,4998.072978,101.4661,BR,2/07/2012
1266,5009.266466,4997.897246,101.632231,BR,2/07/2012
1267,5009.273032,4997.833035,101.777893,BR,2/07/2012
1268,5009.294654,4997.622477,102.030334,BR,2/07/2012
1269,5009.318432,4997.390425,102.385518,BR,2/07/2012
1270,5009.391783,4997.044642,102.387161,BR,2/07/2012
1271,5009.451911,4996.817376,102.577334,BR,2/07/2012
1272,5009.39698,4996.603898,102.812789,BR,2/07/2012
1273,5009.556348,4996.479528,102.876202,BR,2/07/2012
1274,5008.424859,4998.240901,100.152535,BR,2/07/2012
1275,5008.463888,4998.175739,100.45208,BR,2/07/2012
1276,5008.457098,4998.199651,100.479232,BR,2/07/2012
1277,5008.502865,4998.122387,100.565438,BR,2/07/2012
1278,5008.577013,4997.997318,100.82056,BR,2/07/2012
1279,5008.595734,4997.965593,101.128119,BR,2/07/2012
1280,5008.574246,4998.001701,101.155805,BR,2/07/2012
1281,5008.715676,4997.763259,101.250501,BR,2/07/2012
1282,5008.816778,4997.592812,101.363663,BR,2/07/2012
1283,5008.728713,4997.786043,101.515854,BR,2/07/2012
1284,5008.930791,4997.431878,101.632133,BR,2/07/2012
1285,5008.884248,4997.537956,101.83216,BR,2/07/2012
1286,5011.125518,5001.07628,100.075177,PF_C3_14_L389,2/07/2012
1287,5010.844291,5000.931628,100.090234,PF_C2_14_L390,2/07/2012
1288,5010.844408,5000.932734,100.068011,PF_C2_14_L390,2/07/2012
1289,5012.683552,5000.948714,100.094798,PF_D3_SR15,2/07/2012
1290,5011.069486,5000.978356,100.084071,PF_D3_SR15,2/07/2012
1291,5010.726156,5000.791004,100.099265,PF_C2_E14_L393,2/07/2012
1292,5011.048803,5000.409001,100.090349,PF_C2_14_L394,2/07/2012
1293,5011.026856,5000.306437,100.096355,PF_C2_14_L395,2/07/2012
1294,5011.49293,4999.501096,100.119256,PF_SR19_C14X87,2/07/2012
1295,5011.55004,4999.438915,100.102068,PF_SR19_L396,2/07/2012
1296,5011.8214,4999.769791,100.106211,PF_C314_L397,2/07/2012
1297,5012.530489,5002.347764,100.067215,PF_SR17_L398,2/07/2012
1298,5011.486629,5000.736703,100.094266,EL_C214_N,2/07/2012
1299,5010.964141,5001.229526,100.086389,EL_C214_E,2/07/2012
1300,5010.450199,5000.415201,100.0699,EL_C214_S,2/07/2012
1301,5010.761989,5000.107927,100.177399,EL_C214_W,2/07/2012
1302,5010.814459,5000.744753,100.127991,EL_C214_C,2/07/2012
1303,5011.347679,5000.500033,100.111366,PF_C3_14_L399,2/07/2012
1304,5011.333827,5000.310313,100.127079,PF_C3_14_L400,2/07/2012
1305,5011.361174,5000.262406,100.093968,PF_C314_L401,2/07/2012
1306,5010.761719,5000.015359,100.09507,PF_B314A_L402,2/07/2012
1307,5010.711024,5000.014932,100.104593,PF_B314A_L403,2/07/2012
1308,5011.285379,5000.564815,100.077449,PF_C314_L404,2/07/2012
1309,5011.361307,5000.582993,100.088853,PF_C314_L405,2/07/2012
1310,5012.483756,5001.883995,100.18261,PF_SR17_CR,2/07/2012
1311,5012.364082,5001.883689,100.153041,PF_SR17_CR,2/07/2012
1312,5012.324131,5001.947865,100.134054,PF_SR17_CR,2/07/2012
1313,5012.362665,5001.979776,100.151142,PF_SR17_CR,2/07/2012
1314,5012.541783,5001.951407,100.13097,PF_SR17_MX,2/07/2012
1315,5012.508654,5002.044096,100.095043,PF_SR17_MN,2/07/2012
1316,5010.567064,5000.208347,100.10045,PF_B214A_HM104,2/07/2012
1317,5010.492339,5000.271466,100.085258,PF_B214A_L406,2/07/2012
1318,5012.53096,5001.949463,100.08325,PF_E2SR17_L407,2/07/2012
1319,5012.553916,5002.005345,100.09169,PF_E2SR17_L407,2/07/2012
1320,5012.495365,5001.989754,100.099649,PF_E2SR17_L407,2/07/2012
1321,5012.507012,5001.96571,100.090009,PF_E2SR17_L407,2/07/2012
1322,5012.561114,5001.98981,100.081179,PF_E2SR17_L407,2/07/2012
1323,5012.538378,5002.033902,100.076152,PF_E2SR17_L407,2/07/2012
1324,5012.508941,5002.018282,100.081273,PF_E2SR17_L407,2/07/2012
1325,5012.54965,5002.024403,100.081586,PF_E2SR17_L407,2/07/2012
1326,5012.480152,5002.0224,100.111633,PF_E2SR17_L408,2/07/2012
1327,5012.452385,5001.990733,100.092232,PF_E2SR17_L408,2/07/2012
1328,5012.490383,5001.974158,100.09832,PF_E2SR17_L408,2/07/2012
1329,5012.486266,5002.044136,100.089059,PF_E2SR17_L408,2/07/2012
1330,5012.458732,5001.998927,100.090515,PF_E2SR17_L408,2/07/2012
1331,5012.511364,5002.002589,100.084674,PF_E2SR17_L408,2/07/2012
1332,5012.600913,5001.145603,100.052429,PF_E3SR15_L409,2/07/2012
1333,5010.293236,5000.269648,99.517547,PF_B214A_L410,2/07/2012
1334,5010.757438,5000.042814,100.076743,EL_B214A_N,2/07/2012
1335,5010.412375,5000.375963,100.083622,EL_B214A_E,2/07/2012
1336,5010.287971,5000.261667,100.088415,EL_B214A_S,2/07/2012
1337,5010.627638,4999.963978,100.076235,EL_B214A_W,2/07/2012
1338,5012.572481,5000.905903,100.068385,PF_D3SR15_C14X88,2/07/2012
1339,5010.952934,5000.079507,100.087668,PF_SR13A_C14X89,2/07/2012
1340,5010.871287,4999.949746,100.078017,PF_SR13A_L411,2/07/2012
1341,5010.632043,4999.84736,100.076952,PF_B314A_HM105,2/07/2012
1342,5010.656464,4999.881849,100.080632,EL_B314A_E,2/07/2012
1343,5010.837768,4999.60022,100.079825,EL_B314A_S,2/07/2012
1344,5012.075343,5000.046426,100.114449,EL_C314_N,2/07/2012
1345,5011.48453,5000.674703,100.101126,EL_C314_E,2/07/2012
1346,5010.978978,5000.019954,100.082843,EL_C314_S,2/07/2012
1347,5011.535758,5000.084022,100.09853,EL_C314_C,2/07/2012
1348,5012.441085,5001.90476,100.032732,PF_E2_SR17_HM106,2/07/2012
1349,5011.607794,4999.990044,100.104154,PF_C3_14_SF26,2/07/2012
1350,5011.399168,4999.905769,100.077856,PF_C3_14_SF26,2/07/2012
1351,5011.265937,4999.770645,100.116938,PF_C3_14_SF26,2/07/2012
1352,5011.407491,4999.65834,100.129569,PF_C3_14_SF26,2/07/2012
1353,5011.510955,4999.733701,100.106764,PF_C3_14_SF26,2/07/2012
1354,5011.608051,4999.877471,100.083035,PF_C3_14_SF26,2/07/2012
1355,5011.397581,4999.669052,100.1267,PF_C3_SF26_L412,2/07/2012
1356,5012.461795,5000.804012,100.098646,PF_SR15,2/07/2012
1357,5012.651135,5000.695785,100.110038,PF_SR15,2/07/2012
1358,5012.870129,5000.821954,100.089045,PF_SR15,2/07/2012
1359,5012.888734,5001.069047,100.082047,PF_SR15,2/07/2012
1360,5012.843777,5001.28636,100.095649,PF_SR15,2/07/2012
1361,5012.693391,5001.355642,100.090724,PF_SR15,2/07/2012
1362,5012.506703,5001.172687,100.091556,PF_SR15,2/07/2012
1363,5012.452157,5000.98664,100.085421,PF_SR15,2/07/2012
1364,5012.738253,5000.709814,100.102923,PF_SR15,2/07/2012
1365,5012.674273,5000.911066,100.04038,PF_SR15,2/07/2012
1366,5012.710742,5001.220116,100.049678,PF_SR15,2/07/2012
CP1,5016.3993,5006.6107,100.37,control point,2/07/2012
TBM03,5020.3993,5003.6107,100.795,TBM03,2/07/2012
TBM04,5009.3993,4996.6107,100.754,TBM04,2/07/2012
