Name,Y,X,Elevation,Description,Date Taken
2748,5011.276631,4985.493832,100.480321,CHECK 110712,11/07/2012
2749,5010.80457,5000.983237,99.428568,PF_C2_26A_HM247,11/07/2012
2750,5011.046701,5001.202767,99.416081,PF_C2_26A_SF49,11/07/2012
2751,5011.021876,5001.020056,99.422865,PF_C2_26A_SF49,11/07/2012
2752,5010.817672,5000.649208,99.5614,PF_C2_26A_SF49,11/07/2012
2753,5010.741676,5000.977462,99.411206,PF_C2_26A_SF49,11/07/2012
2754,5010.824276,5001.157848,99.421944,PF_C2_26A_SF49,11/07/2012
2755,5010.908828,5001.184443,99.417186,PF_C2_26A_SF49,11/07/2012
2756,5011.427595,5000.713479,99.439667,EL_C2_26_N,11/07/2012
2757,5010.731611,5000.053891,99.412919,EL_C2_26_W,11/07/2012
2758,5010.986618,5000.572201,99.425276,EL_C2_26_C,11/07/2012
2759,5010.841663,5001.188203,99.403276,EL_C2_26A_E,11/07/2012
2760,5010.622135,5000.781072,99.415498,EL_C2_26A_S,11/07/2012
2761,5013.579785,5001.265477,99.402232,EL_E4_27_E,11/07/2012
2762,5011.895527,5001.058557,99.438507,PF_SF49,11/07/2012
2763,5011.679324,5001.454712,99.403484,PF_SF49,11/07/2012
2764,5011.356967,5001.578244,99.392871,PF_SF49,11/07/2012
2765,5010.593799,5001.022109,99.395444,PF_SF49,11/07/2012
2766,5010.774437,5000.249321,99.412737,PF_SF49,11/07/2012
2767,5011.071259,5000.855963,99.427079,PF_SF49,11/07/2012
2768,5012.370515,4999.777519,99.45813,PF_C427A_C14X137,11/07/2012
2769,5013.912365,5000.516848,99.384147,PF_E4_27_L1049,11/07/2012
2770,5013.74912,5000.367004,99.387526,PF_E4_27_HM248,11/07/2012
2771,5013.606203,5000.766132,99.436961,PF_E4_27_C14X138,11/07/2012
2772,5012.835982,4999.320247,99.421939,EL_C4_27_N,11/07/2012
2773,5012.18749,4998.671628,99.420198,EL_C4_27_W,11/07/2012
2774,5012.200261,4999.335546,99.41239,EL_C4_27_C,11/07/2012
2775,5012.171618,4999.927312,99.435002,EL_C4_27_E,11/07/2012
