Name,Northing,Easting,Elevation,Description,Description_2,Square,Spit,Plotted_Find,PF,Number,Direction,,,,,Date Taken
970,5012.723099,5000.238665,100.480463,PF_D3_7_C14X19,,,,,,,,,,,,18/06/2012
971,5012.508833,5000.34044,100.454052,PF_D3_7_HB223,,,,,,,,,,,,18/06/2012
972,5012.609538,5000.371937,100.458543,PF_D3_7_HB223,,,,,,,,,,,,18/06/2012
973,5013.453051,4999.767965,100.575107,PF_D4_7_R16,,,,,,,,,,,,18/06/2012
974,5013.538081,4999.863716,100.533245,PF_D4_7_R16,,,,,,,,,,,,18/06/2012
975,5013.543258,4999.714112,100.553951,PF_D4_7_R16,,,,,,,,,,,,18/06/2012
976,5013.528428,4999.702414,100.493389,PF_D4_7_R16,,,,,,,,,,,,18/06/2012
977,5013.437462,4999.765407,100.490342,PF_D4_7_R16,,,,,,,,,,,,18/06/2012
978,5013.486301,4999.852082,100.48115,PF_D4_7_R16,,,,,,,,,,,,18/06/2012
979,5012.472259,5000.489023,100.487812,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
980,5012.608612,5000.491919,100.448473,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
981,5012.635415,5000.547614,100.473423,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
982,5012.50879,5000.607972,100.470003,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
983,5012.543316,5000.552727,100.503116,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
984,5012.514708,5000.463128,100.448518,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
985,5012.597504,5000.493903,100.446379,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
986,5012.624162,5000.564295,100.464348,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
987,5012.531231,5000.578898,100.457063,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
988,5012.572001,5000.529168,100.435224,PF_D3_7_R17,,,,,,,,,,,,18/06/2012
989,5013.689421,4999.825731,100.487715,EL_D4_7_N,,,,,,,,,,,,18/06/2012
990,5013.026219,5000.421118,100.464495,EL_D4_7_E,,,,,,,,,,,,18/06/2012
991,5012.293808,4999.812745,100.43795,EL_D4_7_S,,,,,,,,,,,,18/06/2012
992,5012.940268,4999.135632,100.467556,EL_D4_7_W,,,,,,,,,,,,18/06/2012
993,5012.946913,4999.866028,100.466322,EL_D4_7_C,,,,,,,,,,,,18/06/2012
994,5013.223754,5000.236051,100.467181,PF_D4_7A_SF8,,,,,,,,,,,,18/06/2012
995,5013.123753,5000.192654,100.464789,PF_D4_7A_SF8,,,,,,,,,,,,18/06/2012
996,5013.002117,5000.202263,100.463654,PF_D4_7A_SF8,,,,,,,,,,,,18/06/2012
997,5012.898375,5000.206202,100.456657,PF_D4_7A_SF8,,,,,,,,,,,,18/06/2012
998,5012.829545,5000.263442,100.461642,PF_D4_7A_SF8,,,,,,,,,,,,18/06/2012
999,5013.023994,5000.420719,100.465981,PF_D4_7A_SF8,,,,,,,,,,,,18/06/2012
1000,5012.412362,5001.007946,100.434267,PF_D3_7_HB224,,,,,,,,,,,,18/06/2012
1001,5012.654957,5000.655714,100.43947,PF_D3_7_HB225,,,,,,,,,,,,18/06/2012
1002,5012.676525,5000.503867,100.560195,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1003,5012.795427,5000.493673,100.542311,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1004,5012.900125,5000.581213,100.532109,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1005,5012.819893,5000.73288,100.554794,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1006,5012.670084,5000.594189,100.572933,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1007,5012.677997,5000.511715,100.55809,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1008,5012.810155,5000.597346,100.551048,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1009,5012.710105,5000.527326,100.485173,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1010,5012.855418,5000.558057,100.508819,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1011,5012.827889,5000.692259,100.490103,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1012,5012.657093,5000.573954,100.498287,PF_D3_7A_R18,,,,,,,,,,,,18/06/2012
1013,5013.664876,4999.812741,100.460178,EL_D4_7_N,,,,,,,,,,,,18/06/2012
1014,5012.736349,5000.544295,100.441159,PF_D3_7_HB226,,,,,,,,,,,,18/06/2012
1015,5012.793701,5000.564686,100.445586,PF_D3_7_HB226,,,,,,,,,,,,18/06/2012
1016,5012.80263,5000.279229,100.4542,PF_D3_7A_SF9,,,,,,,,,,,,18/06/2012
1017,5012.742472,5000.515836,100.437501,PF_D3_7A_SF9,,,,,,,,,,,,18/06/2012
1018,5012.570015,5000.796755,100.422395,PF_D3_7A_SF9,,,,,,,,,,,,18/06/2012
1019,5012.535575,5001.009095,100.441169,PF_D3_7A_SF9,,,,,,,,,,,,18/06/2012
1020,5012.192055,5000.902856,100.448538,PF_D3_7_R19,,,,,,,,,,,,18/06/2012
1021,5012.012352,5001.012402,100.460758,PF_D3_7_R19,,,,,,,,,,,,18/06/2012
1022,5012.046783,5000.925678,100.45922,PF_D3_7_R19,,,,,,,,,,,,18/06/2012
1023,5012.171941,5000.893844,100.430749,PF_D3_7_R19,,,,,,,,,,,,18/06/2012
1024,5012.114328,5000.996385,100.430787,PF_D3_7_R19,,,,,,,,,,,,18/06/2012
1025,5012.009898,5000.94487,100.435941,PF_D3_7_R19,,,,,,,,,,,,18/06/2012
1026,5012.422802,5001.029196,100.464683,PF_D3_7_R20,,,,,,,,,,,,18/06/2012
1027,5012.221944,5001.091614,100.490214,PF_D3_7_R20,,,,,,,,,,,,18/06/2012
1028,5012.226079,5000.967369,100.460738,PF_D3_7_R20,,,,,,,,,,,,18/06/2012
1029,5012.388755,5001.037953,100.394942,PF_D3_7_R20,,,,,,,,,,,,18/06/2012
1030,5012.211578,5001.067594,100.413688,PF_D3_7_R20,,,,,,,,,,,,18/06/2012
1031,5012.218256,5001.018414,100.394323,PF_D3_7_R20,,,,,,,,,,,,18/06/2012
1032,5012.275801,5001.126293,100.416141,PF_D3_7_HB227,,,,,,,,,,,,18/06/2012
1033,5012.334397,5001.158465,100.414089,PF_D3_7_HB228,,,,,,,,,,,,18/06/2012
1034,5012.334397,5001.158465,100.414089,PF_D3_7_HB229,,,,,,,,,,,,18/06/2012
1035,5012.6755,5000.188088,100.451161,EL_D3_7_CNW,,,,,,,,,,,,18/06/2012
1036,5012.637551,5000.880275,100.423749,EL_D3_7_CNE,,,,,,,,,,,,18/06/2012
1037,5012.344022,5001.209216,100.405583,EL_D3_7_E,,,,,,,,,,,,18/06/2012
1038,5011.645998,5000.559332,100.376301,EL_D3_7_S,,,,,,,,,,,,18/06/2012
1039,5012.290805,4999.823952,100.436358,EL_D3_7_W,,,,,,,,,,,,18/06/2012
1040,5012.339929,5000.500325,100.425626,EL_D3_7_C,,,,,,,,,,,,18/06/2012
1041,5011.532436,5000.762145,100.428148,PF_D2_7_L87,,,,,,,,,,,,18/06/2012
1042,5011.415675,5000.724597,100.373278,PF_D2_7_L88,,,,,,,,,,,,18/06/2012
1043,5011.473998,5000.759337,100.376248,PF_D2_7_HB230,,,,,,,,,,,,18/06/2012
1044,5013.496025,5000.80009,100.444769,PF_E4_7_C14X20,,,,,,,,,,,,18/06/2012
1045,5011.720244,5000.806932,100.429709,PF_D2_7_HB231,,,,,,,,,,,,18/06/2012
1046,5011.707748,5000.806764,100.391761,PF_D2_7_HB231,,,,,,,,,,,,18/06/2012
1047,5011.813326,5000.762267,100.385572,PF_D2_7_HB232,,,,,,,,,,,,18/06/2012
1048,5011.822951,5000.792672,100.386226,PF_D2_7_HB233,,,,,,,,,,,,18/06/2012
1049,5011.831552,5000.753408,100.373283,PF_D2_7_HB233,,,,,,,,,,,,18/06/2012
1050,5011.442099,5000.714465,100.359389,PF_D2_7_HB234,,,,,,,,,,,,18/06/2012
1051,5011.461129,5000.787797,100.356517,PF_D2_7_HB234,,,,,,,,,,,,18/06/2012
1052,5011.527443,5000.653848,100.34775,PF_D2_7_HB235,,,,,,,,,,,,18/06/2012
1053,5011.432271,5000.826594,100.52644,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1054,5011.40262,5000.788104,100.483059,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1055,5011.381591,5000.919991,100.562197,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1056,5011.395205,5001.039174,100.510884,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1057,5011.302326,5001.021318,100.503589,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1058,5011.491628,5000.858172,100.372933,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1059,5011.346859,5001.030606,100.395624,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1060,5011.348762,5000.903465,100.36577,PF_D2_7_R21,,,,,,,,,,,,18/06/2012
1061,5011.589284,5000.995752,100.388155,PF_D2_7_HB236,,,,,,,,,,,,18/06/2012
1062,5011.699733,5001.205667,100.398184,PF_D2_7_L89,,,,,,,,,,,,18/06/2012
1063,5011.523746,5001.423348,100.393769,PF_D2_7_HB237,,,,,,,,,,,,18/06/2012
1064,5011.660064,5001.173805,100.37284,PF_D2_7_HB238,,,,,,,,,,,,18/06/2012
1065,5011.573389,5001.465962,100.444905,PF_D2_7_R22,,,,,,,,,,,,18/06/2012
1066,5011.565537,5001.610802,100.429914,PF_D2_7_R22,,,,,,,,,,,,18/06/2012
1067,5011.463689,5001.518112,100.422328,PF_D2_7_R22,,,,,,,,,,,,18/06/2012
1068,5011.483628,5001.436959,100.405866,PF_D2_7_R22,,,,,,,,,,,,18/06/2012
1069,5011.459631,5001.482393,100.355433,PF_D2_7_R22,,,,,,,,,,,,18/06/2012
1070,5011.59774,5001.602445,100.41256,PF_D2_7_R22,,,,,,,,,,,,18/06/2012
1071,5011.573346,5001.47045,100.398642,PF_D2_7_R22,,,,,,,,,,,,18/06/2012
1072,5011.559864,5001.631897,100.388008,PF_D2_7_R23,,,,,,,,,,,,18/06/2012
1073,5011.628207,5001.762685,100.548696,PF_D2_7_R23,,,,,,,,,,,,18/06/2012
1074,5011.568745,5001.735193,100.375877,PF_D2_7_R23,,,,,,,,,,,,18/06/2012
1075,5011.624444,5001.705598,100.400611,PF_D2_7_R23,,,,,,,,,,,,18/06/2012
1076,5014.410855,5000.463119,100.435638,EL_E4_7_N,,,,,,,,,,,,18/06/2012
1077,5013.822722,5001.085672,100.393225,EL_E4_7_E,,,,,,,,,,,,18/06/2012
1078,5013.065276,5000.426525,100.45332,EL_E4_7_S,,,,,,,,,,,,18/06/2012
1079,5013.68561,4999.81013,100.45777,EL_E4_7_W,,,,,,,,,,,,18/06/2012
1080,5013.812904,5000.48261,100.414773,EL_E4_7_C,,,,,,,,,,,,18/06/2012
1081,5013.239089,5000.261424,100.454723,PF_E4_7B_SF10,,,,,,,,,,,,18/06/2012
1082,5013.257064,5000.388657,100.441066,PF_E4_7B_SF10,,,,,,,,,,,,18/06/2012
1083,5013.228646,5000.557696,100.430764,PF_E4_7B_SF10,,,,,,,,,,,,18/06/2012
1084,5013.06987,5000.434273,100.450005,PF_E4_7B_SF10,,,,,,,,,,,,18/06/2012
1085,5013.724238,4999.947168,100.438897,PF_E4_7A_SF11,,,,,,,,,,,,18/06/2012
1086,5013.783898,5000.075498,100.42791,PF_E4_7A_SF11,,,,,,,,,,,,18/06/2012
1087,5013.958027,5000.198265,100.435534,PF_E4_7A_SF11,,,,,,,,,,,,18/06/2012
1088,5014.096266,5000.289171,100.431957,PF_E4_7A_SF11,,,,,,,,,,,,18/06/2012
1089,5014.171738,5000.274084,100.432412,PF_E4_7A_SF11,,,,,,,,,,,,18/06/2012
1090,5013.771228,4999.945647,100.417701,PF_E4_7A_SF11,,,,,,,,,,,,18/06/2012
1091,5011.636272,5001.515956,100.372981,PF_D2_7_HB239,,,,,,,,,,,,18/06/2012
1092,5011.893159,5001.578585,100.388337,PF_D2_7_HB240,,,,,,,,,,,,18/06/2012
1093,5011.726428,5001.898994,100.391007,PF_D2_7_HB241,,,,,,,,,,,,18/06/2012
1094,5012.330544,5001.273379,100.40349,EL_D2_7_N,,,,,,,,,,,,18/06/2012
1095,5011.708794,5001.874678,100.372035,EL_D2_7_E,,,,,,,,,,,,18/06/2012
1096,5011.233903,5001.031763,100.354835,EL_D2_7_S,,,,,,,,,,,,18/06/2012
1097,5011.5541,5000.595989,100.367979,EL_D2_7_W,,,,,,,,,,,,18/06/2012
1098,5011.67383,5001.248561,100.375171,EL_D2_7_C,,,,,,,,,,,,18/06/2012
1099,5011.81762,4999.316752,100.425175,PF_C4_8_HB242,,,,,,,,,,,,18/06/2012
1100,5011.85634,4999.121968,100.441178,PF_C4_8_HB243,,,,,,,,,,,,18/06/2012
1101,5011.905317,4999.114698,100.447914,PF_C4_8_HB244,,,,,,,,,,,,18/06/2012
1102,5011.737678,4999.071085,100.380448,PF_C4_8_HB245,,,,,,,,,,,,18/06/2012
1103,5011.972123,5001.633434,100.468107,PF_E2_7_HB246,,,,,,,,,,,,18/06/2012
1104,5012.046824,5001.674855,100.395216,PF_E2_7_HB246,,,,,,,,,,,,18/06/2012
1105,5012.541588,5001.537469,100.421508,PF_E2_7_HB247,,,,,,,,,,,,18/06/2012
1106,5012.33562,5001.600087,100.425927,PF_E2_7_HB248,,,,,,,,,,,,18/06/2012
1107,5012.402007,5001.591954,100.419727,PF_E2_7_HB248,,,,,,,,,,,,18/06/2012
1108,5012.411905,5001.594373,100.421897,PF_E2_7_HB249,,,,,,,,,,,,18/06/2012
1109,5012.407584,5001.61844,100.424562,PF_E2_7_HB250,,,,,,,,,,,,18/06/2012
1110,5012.341392,5001.634525,100.429726,PF_E2_7_HB250,,,,,,,,,,,,18/06/2012
1111,5012.305038,5001.647213,100.428613,PF_E2_7_HB251,,,,,,,,,,,,18/06/2012
1112,5011.942125,4999.346095,100.430453,PF_C4_8_HB252,,,,,,,,,,,,18/06/2012
1113,5012.327982,5001.586398,100.421164,PF_E2_7_HB253,,,,,,,,,,,,18/06/2012
1114,5011.971574,4999.472187,100.398413,PF_C4_8_L90,,,,,,,,,,,,18/06/2012
1115,5011.95689,4999.481122,100.396749,PF_C4_8_L90,,,,,,,,,,,,18/06/2012
1116,5012.180572,5001.662413,100.40466,PF_E2_7_C14X21,,,,,,,,,,,,18/06/2012
1117,5012.274337,4998.510694,100.401993,CHECK,,,,,,,,,,,,18/06/2012
1118,5012.904698,4999.109115,100.398422,CHECK,,,,,,,,,,,,18/06/2012
1119,5011.617141,4999.18574,100.377986,CHECK,,,,,,,,,,,,18/06/2012
1120,5012.901926,4999.101543,100.400428,EL_C4_8_N,,,,,,,,,,,,18/06/2012
1121,5012.237985,4999.775261,100.38803,EL_C4_8_E,,,,,,,,,,,,18/06/2012
1122,5011.616677,4999.193531,100.384291,EL_C4_8_S,,,,,,,,,,,,18/06/2012
1123,5012.256292,4998.488507,100.403683,EL_C4_8_W,,,,,,,,,,,,18/06/2012
1124,5012.299118,4999.154219,100.392345,EL_C4_8_C,,,,,,,,,,,,18/06/2012
1125,5012.302356,4998.713423,100.37311,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1126,5012.373955,4998.686264,100.381762,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1127,5012.4414,4998.744972,100.385979,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1128,5012.452075,4998.84343,100.396029,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1129,5012.373305,4998.905763,100.386975,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1130,5012.293831,4998.841441,100.380898,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1131,5012.260005,4998.7648,100.377559,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1132,5012.307531,4998.759727,100.288804,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1133,5012.372773,4998.721939,100.273319,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1134,5012.345526,4998.822141,100.22494,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1135,5012.317365,4998.731582,100.251472,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1136,5012.429758,4998.797546,100.179887,PF_C4_8A_SF12,,,,,,,,,,,,18/06/2012
1137,5011.175528,4998.925776,100.403582,PF_B3_8_HB254,,,,,,,,,,,,18/06/2012
1138,5011.214575,4998.88443,100.410613,PF_B3_8_HB254,,,,,,,,,,,,18/06/2012
1139,5011.332309,4999.207157,100.385996,PF_B3_8_L91,,,,,,,,,,,,18/06/2012
1140,5012.303491,5001.519679,100.420456,PF_E2_7_HB255,,,,,,,,,,,,18/06/2012
1141,5012.341992,5001.595328,100.430113,PF_E2_7_HB256,,,,,,,,,,,,18/06/2012
1142,5012.324361,5001.59328,100.420507,PF_E2_7_HB257,,,,,,,,,,,,18/06/2012
1143,5012.3713,5001.600484,100.425183,PF_E2_7_HB258,,,,,,,,,,,,18/06/2012
1144,5012.365685,5001.615997,100.421958,PF_E2_7_HB259,,,,,,,,,,,,18/06/2012
1145,5012.412162,5001.593155,100.427011,PF_E2_7_HB260,,,,,,,,,,,,18/06/2012
1146,5012.413486,5001.62078,100.428185,PF_E2_7_HB261,,,,,,,,,,,,18/06/2012
1147,5012.441792,5001.584141,100.429232,PF_E2_7_HB262,,,,,,,,,,,,18/06/2012
1148,5012.396274,5001.715854,100.403685,PF_E2_7_HB263,,,,,,,,,,,,18/06/2012
1149,5010.838382,4999.649214,100.370902,PF_B3_8_L92,,,,,,,,,,,,18/06/2012
1150,5012.374801,5001.631913,100.419408,PF_E2_7_HB264,,,,,,,,,,,,18/06/2012
1151,5012.405125,5001.635112,100.417002,PF_E2_7_HB265,,,,,,,,,,,,18/06/2012
1152,5012.419286,5001.630302,100.408416,PF_E2_7_HB266,,,,,,,,,,,,18/06/2012
1153,5012.430678,5001.638129,100.399776,PF_E2_7_HB267,,,,,,,,,,,,18/06/2012
1154,5011.541933,4999.204586,100.376469,EL_B3_8_N,,,,,,,,,,,,18/06/2012
1155,5010.888286,4999.902669,100.374355,EL_B3_8_E,,,,,,,,,,,,18/06/2012
1156,5010.872993,4999.238804,100.372517,EL_B3_8_S,,,,,,,,,,,,18/06/2012
1157,5011.201776,4998.8719,100.380721,EL_B3_8_W,,,,,,,,,,,,18/06/2012
1158,5012.031009,4999.693456,100.400301,PF_C3_8_HB268,,,,,,,,,,,,18/06/2012
1159,5012.026076,4999.651353,100.389665,PF_C3_8_C14X22,,,,,,,,,,,,18/06/2012
1160,5012.372603,5001.61611,100.405112,PF_E2_7_HB269,,,,,,,,,,,,18/06/2012
1161,5012.368706,5001.631198,100.405294,PF_E2_7_HB270,,,,,,,,,,,,18/06/2012
1162,5012.384938,5001.634169,100.402703,PF_E2_7_HB271,,,,,,,,,,,,18/06/2012
1163,5012.386805,5001.647365,100.403331,PF_E2_7_HB272,,,,,,,,,,,,18/06/2012
1164,5012.396232,5001.655539,100.4012,PF_E2_7_HB273,,,,,,,,,,,,18/06/2012
1165,5011.762418,4999.599341,100.404604,PF_C3_8_HM28,,,,,,,,,,,,18/06/2012
1166,5011.72267,4999.555506,100.384599,PF_C3_8_L93,,,,,,,,,,,,18/06/2012
1167,5011.61283,4999.497066,100.367986,PF_C3_8_L94,,,,,,,,,,,,18/06/2012
1168,5012.371933,5001.659472,100.392957,PF_E2_7_HB274,,,,,,,,,,,,18/06/2012
1169,5012.386248,5001.640197,100.387105,PF_E2_7_HB275,,,,,,,,,,,,18/06/2012
1170,5011.650752,4999.951997,100.388733,PF_C3_8_HB276,,,,,,,,,,,,18/06/2012
1171,5011.627513,4999.976887,100.386707,PF_C3_8_HB277,,,,,,,,,,,,18/06/2012
1172,5011.621296,4999.929413,100.389403,PF_C3_8_HB278,,,,,,,,,,,,18/06/2012
1173,5011.604807,4999.913027,100.391328,PF_C3_8_HB279,,,,,,,,,,,,18/06/2012
1174,5011.604551,4999.839688,100.386849,PF_C3_8_HB280,,,,,,,,,,,,18/06/2012
1175,5011.52548,4999.800517,100.388477,PF_C3_8_HB280,,,,,,,,,,,,18/06/2012
1176,5011.517506,4999.841629,100.377275,PF_C3_8_HB281,,,,,,,,,,,,18/06/2012
1177,5012.341004,5001.646109,100.383952,PF_E2_7_HB282,,,,,,,,,,,,18/06/2012
1178,5012.320164,5001.625447,100.379199,PF_E2_7_HB283,,,,,,,,,,,,18/06/2012
1179,5011.279549,5000.211905,100.357185,PF_C3_8_GS2,,,,,,,,,,,,18/06/2012
1180,5012.25321,5002.04545,100.358794,PF_E2_7_L95,,,,,,,,,,,,18/06/2012
1181,5011.963935,5002.126362,100.458971,PF_E2_7_R24,,,,,,,,,,,,18/06/2012
1182,5011.890431,5002.092266,100.412413,PF_E2_7_R24,,,,,,,,,,,,18/06/2012
1183,5011.931718,5002.144741,100.438709,PF_E2_7_R24,,,,,,,,,,,,18/06/2012
1184,5011.936825,5002.019413,100.414023,PF_E2_7_R24,,,,,,,,,,,,18/06/2012
1185,5011.926171,5002.078201,100.397794,PF_E2_7_R24,,,,,,,,,,,,18/06/2012
1186,5011.964507,5002.167779,100.361959,PF_E2_7_HB284,,,,,,,,,,,,18/06/2012
1187,5011.471663,5000.310347,100.376462,PF_C3_8_HB285,,,,,,,,,,,,18/06/2012
1188,5011.845171,5001.992301,100.468516,PF_E2_7_R25,,,,,,,,,,,,18/06/2012
1189,5011.82333,5002.112294,100.459557,PF_E2_7_R25,,,,,,,,,,,,18/06/2012
1190,5011.778663,5002.044661,100.45084,PF_E2_7_R25,,,,,,,,,,,,18/06/2012
1191,5011.842122,5002.008225,100.374953,PF_E2_7_R25,,,,,,,,,,,,18/06/2012
1192,5011.806146,5002.111475,100.349763,PF_E2_7_R25,,,,,,,,,,,,18/06/2012
1193,5011.798888,5002.056449,100.347028,PF_E2_7_R25,,,,,,,,,,,,18/06/2012
1194,5012.646023,5001.595529,100.382618,EL_E2_7_N,,,,,,,,,,,,18/06/2012
1195,5012.078684,5002.257416,100.336619,EL_E2_7_E,,,,,,,,,,,,18/06/2012
1196,5011.758439,5001.94716,100.359993,EL_E2_7_S,,,,,,,,,,,,18/06/2012
1197,5012.318213,5001.288464,100.402849,EL_E2_7_W,,,,,,,,,,,,18/06/2012
1198,5012.126413,5001.845246,100.363755,EL_E2_7_C,,,,,,,,,,,,18/06/2012
1199,5012.260067,4999.796733,100.388255,EL_C3_8_N,,,,,,,,,,,,18/06/2012
1200,5011.541657,5000.576296,100.365147,EL_C3_8_E,,,,,,,,,,,,18/06/2012
1201,5010.887452,4999.944788,100.372316,EL_C3_8_S,,,,,,,,,,,,18/06/2012
1202,5011.55145,4999.249704,100.380661,EL_C3_8_W,,,,,,,,,,,,18/06/2012
1203,5011.52974,4999.919309,100.378663,EL_C3_8_C,,,,,,,,,,,,18/06/2012
1204,5013.211491,4999.95993,100.515233,PF_D4_8_R26,,,,,,,,,,,,18/06/2012
1205,5013.283243,5000.111259,100.521055,PF_D4_8_R26,,,,,,,,,,,,18/06/2012
1206,5013.385063,4999.893524,100.505668,PF_D4_8_R26,,,,,,,,,,,,18/06/2012
1207,5013.209128,4999.973828,100.436559,PF_D4_8_R26,,,,,,,,,,,,18/06/2012
1208,5013.260455,5000.091126,100.41448,PF_D4_8_R26,,,,,,,,,,,,18/06/2012
1209,5013.372892,4999.928745,100.422065,PF_D4_8_R26,,,,,,,,,,,,18/06/2012
1210,5012.37859,4999.933186,100.397954,PF_D3_8_C14X23,,,,,,,,,,,,18/06/2012
1211,5013.653412,4999.779388,100.407471,EL_D4_8_N,,,,,,,,,,,,18/06/2012
1212,5013.021353,5000.423956,100.40989,EL_D4_8_E,,,,,,,,,,,,18/06/2012
1213,5012.288237,4999.837803,100.393109,EL_D4_8_S,,,,,,,,,,,,18/06/2012
1214,5012.990128,4999.09833,100.393564,EL_D4_8_W,,,,,,,,,,,,18/06/2012
1215,5012.891996,4999.832392,100.405493,EL_D4_8_C,,,,,,,,,,,,18/06/2012
1216,5012.786754,5000.499561,100.423218,PF_D3_8_L96,,,,,,,,,,,,18/06/2012
1217,5012.708122,5000.464256,100.42812,PF_D3_8_L96,,,,,,,,,,,,18/06/2012
1218,5012.586124,5000.541893,100.401859,PF_D3_8_C14X24,,,,,,,,,,,,18/06/2012
1219,5013.268466,5000.162119,100.406281,PF_D4_8A_SF13,,,,,,,,,,,,18/06/2012
1220,5013.037053,5000.035284,100.406004,PF_D4_8A_SF14,,,,,,,,,,,,18/06/2012
1221,5012.932498,5000.189507,100.407956,PF_D4_8A_SF15,,,,,,,,,,,,18/06/2012
1222,5012.846575,5000.321554,100.397798,PF_D4_8A_SF16,,,,,,,,,,,,18/06/2012
1223,5013.012592,5000.436964,100.402915,PF_D4_8A_SF17,,,,,,,,,,,,18/06/2012
1224,5012.842031,5000.323731,100.399388,PF_D4_8A_SF18,,,,,,,,,,,,18/06/2012
1225,5012.784305,5000.431717,100.391121,PF_D4_8A_SF19,,,,,,,,,,,,18/06/2012
1226,5012.837245,5000.557965,100.400731,PF_D4_8A_SF20,,,,,,,,,,,,18/06/2012
1227,5012.940123,5000.531612,100.408796,PF_D4_8A_SF21,,,,,,,,,,,,18/06/2012
1228,5012.989484,5000.457275,100.401409,PF_D4_8A_SF22,,,,,,,,,,,,18/06/2012
1229,5012.62119,5000.589535,100.397159,PF_D3_8_HB286,,,,,,,,,,,,18/06/2012
1230,5012.348803,5001.181763,100.407063,PF_D3_8_HB287,,,,,,,,,,,,18/06/2012
1231,5011.78725,5000.686001,100.362878,PF_D3_8_HB288,,,,,,,,,,,,18/06/2012
1232,5012.0604,5000.064668,100.532256,PF_D3_8_R27,,,,,,,,,,,,18/06/2012
1233,5012.2765,5000.574649,100.519069,PF_D3_8_R27,,,,,,,,,,,,18/06/2012
1234,5012.169631,5000.724809,100.482346,PF_D3_8_R27,,,,,,,,,,,,18/06/2012
1235,5011.883832,5000.647924,100.531469,PF_D3_8_R27,,,,,,,,,,,,18/06/2012
1236,5011.791177,5000.334372,100.533294,PF_D3_8_R27,,,,,,,,,,,,18/06/2012
1237,5012.044251,5000.466527,100.545618,PF_D3_8_R27,,,,,,,,,,,,18/06/2012
1238,5012.983858,5000.472613,100.397529,EL_D3_8_N,,,,,,,,,,,,18/06/2012
1239,5012.324489,5001.248631,100.374616,EL_D3_8_E,,,,,,,,,,,,18/06/2012
1240,5011.602842,5000.538226,100.371415,EL_D3_8_S,,,,,,,,,,,,18/06/2012
1241,5012.282066,4999.845423,100.397213,EL_D3_8_W,,,,,,,,,,,,18/06/2012
1242,5012.287394,5000.522511,100.371767,EL_D3_8_C,,,,,,,,,,,,18/06/2012
1243,5012.30652,5001.263101,100.376844,EL_D2_8_N,,,,,,,,,,,,18/06/2012
1244,5011.721116,5001.846398,100.332771,EL_D2_8_E,,,,,,,,,,,,18/06/2012
1245,5011.229078,5001.062818,100.321547,EL_D2_8_S,,,,,,,,,,,,18/06/2012
1246,5011.550476,5000.586499,100.366217,EL_D2_8_W,,,,,,,,,,,,18/06/2012
1247,5011.642791,5001.15337,100.329013,EL_D2_8_C,,,,,,,,,,,,18/06/2012
1248,5012.141683,5001.517012,100.385897,PF_E2_8_HM29,,,,,,,,,,,,18/06/2012
1249,5014.419242,5000.438363,100.37671,EL_E4_8_N,,,,,,,,,,,,18/06/2012
1250,5013.812773,5001.140344,100.35175,EL_E4_8_E,,,,,,,,,,,,18/06/2012
1251,5013.079223,5000.46585,100.395238,EL_E4_8_S,,,,,,,,,,,,18/06/2012
