Name,Easting,Northing,Elevation,Description,,Date Taken
759,5000.529071,5011.585383,100.43988,EL_C3_6_E,,19/06/2012
760,4999.897942,5010.918041,100.426282,EL_C3_6_S,,19/06/2012
761,4999.206691,5011.5548,100.494789,EL_C3_6_W,,19/06/2012
762,4999.867889,5011.640586,100.482661,EL_C3_6_C,,19/06/2012
763,5001.335043,5011.598832,100.426186,PF_D2_6_R12,,19/06/2012
764,5001.39759,5011.690782,100.425525,PF_D2_6_R12,,19/06/2012
765,5001.489504,5011.594001,100.472381,PF_D2_6_R12,,19/06/2012
766,5001.47276,5011.508804,100.479873,PF_D2_6_R12,,19/06/2012
767,5001.40355,5011.512561,100.461459,PF_D2_6_R12,,19/06/2012
768,5001.415569,5011.60733,100.464802,PF_D2_6_R12,,19/06/2012
769,5001.413023,5011.696845,100.406214,PF_D2_6_R12,,19/06/2012
770,5001.336993,5011.636907,100.415251,PF_D2_6_R12,,19/06/2012
771,5001.376689,5011.531511,100.429952,PF_D2_6_R12,,19/06/2012
772,5001.473198,5011.554272,100.438267,PF_D2_6_R12,,19/06/2012
773,5001.408151,5011.623119,100.394805,PF_D2_6_R12,,19/06/2012
774,5000.802085,5012.252822,100.751659,PF_D3_6_HM22,,19/06/2012
775,5001.502754,5012.102659,100.478893,PF_E2_6_HB173,,19/06/2012
776,5001.51759,5012.126954,100.476004,PF_E2_6_HB174,,19/06/2012
777,5001.522589,5012.149603,100.470842,PF_E2_6_HB175,,19/06/2012
778,5001.539913,5012.180075,100.470218,PF_E2_6_HB176,,19/06/2012
779,5000.649307,5013.223326,100.53418,PF_E4_6A_SF7,,19/06/2012
780,5000.683904,5013.444507,100.540362,PF_E4_6A_SF7,,19/06/2012
781,5000.863824,5013.482151,100.54736,PF_E4_6A_SF7,,19/06/2012
782,5000.588739,5012.929443,100.563348,PF_D3_6A_SF7,,19/06/2012
783,5000.977357,5012.583196,100.586497,PF_D3_6A_SF7,,19/06/2012
784,5000.896744,5012.647168,100.548253,PF_D3_6A_SF7,,19/06/2012
785,5000.769625,5012.65004,100.588608,PF_D3_6A_SF7,,19/06/2012
786,5000.706901,5013.297772,100.507669,PF_E4_6A_SF7,,19/06/2012
787,5000.043054,5010.871067,100.409254,PF_C2_6_HB153,,19/06/2012
788,5001.265925,5012.32447,100.45156,EL_D2_6_N,,19/06/2012
789,5001.898176,5011.724019,100.399696,EL_D2_6_E,,19/06/2012
790,5000.595645,5011.60779,100.448254,EL_D2_6_W,,19/06/2012
791,5001.227808,5011.630624,100.420528,EL_D2_6_C,,19/06/2012
792,5001.072004,5011.224858,100.439511,EL_D2_6_S,,19/06/2012
793,5000.440788,5010.981968,100.431476,PF_C2_6_HB154,,19/06/2012
794,5000.359774,5010.901841,100.428621,PF_C2_6_HB154,,19/06/2012
795,5000.695566,5012.649475,100.474033,PF_D3_6_HB155,,19/06/2012
796,5000.815967,5011.902048,100.436022,PF_D3_6_L66,,19/06/2012
797,5000.504519,5011.736361,100.516913,PF_D3_6_HB156,,19/06/2012
798,5000.481501,5011.702338,100.527199,PF_D3_6_HB156,,19/06/2012
799,5000.412563,5011.740455,100.52211,PF_D3_6_HB156,,19/06/2012
800,5000.455074,5011.784499,100.548661,PF_D3_6_HB156,,19/06/2012
801,5000.517964,5011.769411,100.45671,PF_D3_6_HB157,,19/06/2012
802,5001.679674,5012.406275,100.47726,PF_E2_6_HB158,,19/06/2012
803,5000.358786,5011.021179,100.414186,PF_C2_6_HB159,,19/06/2012
804,5001.715807,5012.347605,100.475479,PF_E2_6_HB160,,19/06/2012
805,5000.566897,5011.127277,100.443595,PF_C2_6_L67,,19/06/2012
806,5000.644739,5011.324736,100.472488,PF_C2_6_HM23,,19/06/2012
807,5000.497741,5011.46075,100.422001,PF_C2_6_L68,,19/06/2012
808,5000.491887,5012.997887,100.531138,EL_D3_6_N,,19/06/2012
809,5001.217376,5012.349642,100.450222,EL_D3_6_E,,19/06/2012
810,5000.584071,5011.630049,100.440196,EL_D3_6_S,,19/06/2012
811,4999.860622,5012.302663,100.496371,EL_D3_6_W,,19/06/2012
812,5000.484763,5012.336987,100.45515,EL_D3_6_C,,19/06/2012
813,5000.869692,5011.351917,100.492382,PF_C2_6_HB161,,19/06/2012
814,5000.807624,5011.258894,100.498312,PF_C2_6_HB161,,19/06/2012
815,5000.720108,5011.366219,100.497729,PF_C2_6_R13,,19/06/2012
816,5000.652077,5011.324396,100.488531,PF_C2_6_R13,,19/06/2012
817,5000.678026,5011.26762,100.46261,PF_C2_6_R13,,19/06/2012
818,5000.578467,5011.214184,100.450106,PF_C2_6_R13,,19/06/2012
819,5000.660624,5011.294626,100.473831,PF_C2_6_R13,,19/06/2012
820,5000.633274,5011.279258,100.448599,PF_C2_6_R13,,19/06/2012
821,5000.735777,5011.122103,100.426049,PF_C2_6_L69,,19/06/2012
822,5000.577371,5011.334892,100.422798,PF_C2_6_HB162,,19/06/2012
823,5000.560437,5011.360883,100.424229,PF_C2_6_HM24,,19/06/2012
824,5001.821661,5012.711845,100.457446,PF_E2_6_HB163,,19/06/2012
825,5001.83644,5012.832577,100.466092,PF_E2_6_L70,,19/06/2012
826,5002.138095,5012.718084,100.460551,PF_E2_6_C14X16,,19/06/2012
827,5000.567269,5011.094963,100.478177,PF_C2_6_R14,,19/06/2012
828,5000.546787,5010.994355,100.471264,PF_C2_6_R14,,19/06/2012
829,5000.505405,5011.091026,100.462912,PF_C2_6_R14,,19/06/2012
830,5000.59217,5010.994665,100.421266,PF_C2_6_R14,,19/06/2012
831,5000.589653,5011.079668,100.411266,PF_C2_6_R14,,19/06/2012
832,5000.507592,5011.075584,100.41906,PF_C2_6_R14,,19/06/2012
833,5000.528836,5010.991197,100.426048,PF_C2_6_R14,,19/06/2012
834,5000.562937,5011.587877,100.444028,EL_C2_6_N,,19/06/2012
835,5000.997844,5011.155355,100.419846,EL_C2_6_E,,19/06/2012
836,5000.329858,5010.593389,100.440211,EL_C2_6_S,,19/06/2012
837,4999.932883,5010.902491,100.414292,EL_C2_6_W,,19/06/2012
838,5000.458273,5010.999395,100.425964,EL_C2_6_C,,19/06/2012
839,5001.955363,5012.804121,100.431991,PF_E2_6_C14X17,,19/06/2012
840,5001.727174,5012.709376,100.438715,PF_E2_6_HB164,,19/06/2012
841,5001.808409,5012.807019,100.434035,PF_E2_6_HB165,,19/06/2012
842,5002.282886,5012.596653,100.419252,PF_E2_6_HB166,,19/06/2012
843,5002.283084,5012.664032,100.428563,PF_E2_6_HB167,,19/06/2012
844,5001.651894,5011.93241,100.418614,PF_E2_6_HB168,,19/06/2012
845,5001.552864,5011.934919,100.446697,PF_E2_6_HB169,,19/06/2012
846,5001.56529,5012.065195,100.447037,PF_E2_6_HB169,,19/06/2012
847,5001.498601,5012.043671,100.451226,PF_E2_6_HB170,,19/06/2012
848,5001.68003,5012.339276,100.457309,PF_E2_6_HB170,,19/06/2012
849,5001.640981,5012.40138,100.462828,PF_E2_6_HB171,,19/06/2012
850,5001.642342,5012.326329,100.459531,PF_E2_6_HB171,,19/06/2012
851,5001.624524,5012.166869,100.448262,PF_E2_6_HB172,,19/06/2012
852,5001.931761,5012.936447,100.438295,EL_E2_6_N,,19/06/2012
853,5002.184963,5012.339816,100.393698,EL_E2_6_E,,19/06/2012
854,5001.801703,5011.698834,100.390681,EL_E2_6_S,,19/06/2012
855,5001.318804,5012.320177,100.432193,EL_E2_6_W,,19/06/2012
856,5001.865089,5012.358359,100.427811,EL_E2_6_C,,19/06/2012
857,5001.555475,5012.199587,100.46814,PF_E2_6_HB177,,19/06/2012
858,5001.556561,5012.21849,100.4716,PF_E2_6_HB178,,19/06/2012
859,5001.568721,5012.235205,100.47024,PF_E2_6_HB179,,19/06/2012
860,5001.585823,5012.249645,100.465233,PF_E2_6_HB180,,19/06/2012
861,5001.596491,5012.252817,100.466082,PF_E2_6_HB181,,19/06/2012
862,5001.618289,5012.276137,100.461853,PF_E2_6_HB182,,19/06/2012
863,5001.624183,5012.283744,100.462503,PF_E2_6_HB183,,19/06/2012
864,5001.62798,5012.304656,100.46471,PF_E2_6_HB184,,19/06/2012
865,5001.636667,5012.315527,100.473386,PF_E2_6_HB185,,19/06/2012
866,5001.556907,5012.258641,100.450707,PF_E2_6_HB186,,19/06/2012
867,4999.19748,5011.205085,100.465863,PF_B3_7_HB187,,19/06/2012
868,4999.178274,5011.240855,100.468705,PF_B3_7_HB188,,19/06/2012
869,4999.223198,5011.259117,100.438696,PF_B3_7_HB189,,19/06/2012
870,5002.075193,5011.8651,100.397738,PF_E1_6_HB190,,19/06/2012
871,5002.230393,5011.866323,100.386806,PF_E1_6_C14X18,,19/06/2012
872,5002.293539,5012.026851,100.405366,EL_E1_6_N,,19/06/2012
873,5002.044565,5011.770444,100.382374,EL_E1_6_W,,19/06/2012
874,4999.679229,5011.889451,100.493373,PF_C3_7_HB191,,19/06/2012
875,4999.631663,5011.869951,100.497018,PF_C3_7_HB191,,19/06/2012
876,4999.776298,5011.593865,100.464322,PF_C3_7_HB192,,19/06/2012
877,4999.727073,5011.463896,100.436721,PF_C3_7_L71,,19/06/2012
878,4999.635589,5011.385355,100.43303,PF_C3_7_HB193,,19/06/2012
879,4999.436159,5011.448411,100.437228,PF_C3_7_HB194,,19/06/2012
880,4999.681439,5011.553949,100.44378,PF_C3_7_HB195,,19/06/2012
881,4999.415143,5011.58007,100.471197,PF_C3_7_L72,,19/06/2012
882,4999.030552,5010.696847,100.46082,PF_B3_7_HB196,,19/06/2012
883,4999.824185,5011.837321,100.433063,PF_C3_7_HB197,,19/06/2012
884,4999.212213,5011.540555,100.432817,EL_B3_7_N,,19/06/2012
885,4999.868214,5010.881266,100.374735,EL_B3_7_E,,19/06/2012
886,4998.880055,5010.533194,100.455525,EL_B3_7_S,,19/06/2012
887,4998.546323,5010.836156,100.422601,EL_B3_7_W,,19/06/2012
888,4999.073752,5011.047496,100.433786,EL_B3_7_C,,19/06/2012
889,4999.875208,5012.148394,100.442468,PF_C3_7_HM25,,19/06/2012
890,4999.74429,5012.137604,100.471333,PF_C3_7_HB198,,19/06/2012
891,5000.19547,5011.657209,100.631884,PF_C3_7_R15,,19/06/2012
892,4999.822462,5011.549806,100.523388,PF_C3_7_R15,,19/06/2012
893,5000.028382,5011.331356,100.508138,PF_C3_7_R15,,19/06/2012
894,5000.2031,5011.439707,100.56128,PF_C3_7_R15,,19/06/2012
895,5000.226011,5011.61423,100.471194,PF_C3_7_R15,,19/06/2012
896,4999.95296,5011.67103,100.49621,PF_C3_7_R15,,19/06/2012
897,4999.806684,5011.544404,100.472357,PF_C3_7_R15,,19/06/2012
898,5000.089539,5011.326311,100.406489,PF_C3_7_R15,,19/06/2012
899,5000.193646,5011.403953,100.423657,PF_C3_7_R15,,19/06/2012
900,5000.057267,5011.399475,100.385575,PF_C3_7_R15,,19/06/2012
901,5000.117723,5010.544059,100.360736,PF_B2_7_HB199,,19/06/2012
902,4999.803855,5012.095492,100.425242,PF_C3_7_HB200,,19/06/2012
903,4999.581794,5011.229472,100.390134,PF_C3_7_HB201,,19/06/2012
904,4999.964669,5011.285892,100.383767,PF_C3_7_HB202,,19/06/2012
905,4999.99986,5010.790983,100.380482,PF_B2_7_HB203,,19/06/2012
906,5000.052959,5010.697223,100.372337,PF_B2_7_HB203,,19/06/2012
907,4999.796383,5011.530745,100.412631,PF_C3_7_HB204,,19/06/2012
908,4999.934411,5011.681209,100.417811,PF_C3_7_HB205,,19/06/2012
909,4999.998828,5011.729213,100.41149,PF_C3_7_L73,,19/06/2012
910,4999.89281,5010.863518,100.371751,EL_B2_7_N,,19/06/2012
911,5000.226313,5010.594473,100.367736,EL_B2_7_E,,19/06/2012
912,5000.190956,5010.347058,100.368081,EL_B2_7_S,,19/06/2012
913,4999.789425,5010.684922,100.375414,EL_B2_7_W,,19/06/2012
914,4999.217971,5011.679859,100.489455,PF_C4_7_HM26,,19/06/2012
915,4999.861337,5011.527381,100.408023,PF_C3_7_HB206,,19/06/2012
916,5000.393353,5011.506338,100.381581,PF_C3_7_HB207,,19/06/2012
917,5000.283327,5011.49315,100.38397,PF_C3_7_L74,,19/06/2012
918,4999.806536,5012.197744,100.433423,EL_C3_7_N,,19/06/2012
919,5000.466964,5011.596559,100.372604,EL_C3_7_E,,19/06/2012
920,4999.901727,5010.955396,100.36489,EL_C3_7_S,,19/06/2012
921,4999.219201,5011.584443,100.424246,EL_C3_7_W,,19/06/2012
922,4999.895155,5011.587938,100.403287,EL_C3_7_C,,19/06/2012
923,5000.214102,5011.617904,100.392429,PF_C3_7_HB208,,19/06/2012
924,4999.292442,5011.911998,100.489877,PF_C4_7_HB209,,19/06/2012
925,4999.520406,5012.185763,100.495003,PF_C4_7_HB210,,19/06/2012
926,4999.513749,5012.208315,100.464023,PF_C4_7_HB211,,19/06/2012
927,4999.686719,5012.299888,100.449682,PF_C4_7_HB212,,19/06/2012
928,4999.227981,5012.452795,100.451549,PF_C4_7_L75,,19/06/2012
929,4999.116419,5012.923941,100.458977,EL_C4_7_N,,19/06/2012
930,4999.78132,5012.258691,100.43276,EL_C4_7_E,,19/06/2012
931,4999.175814,5011.601358,100.436435,EL_C4_7_S,,19/06/2012
932,4998.47638,5012.234808,100.457215,EL_C4_7_W,,19/06/2012
933,4999.188595,5012.277883,100.458504,EL_C4_7_C,,19/06/2012
CP1,5006,5016,100.37,control point,,19/06/2012
TBM03,5003,5020,100.795,TBM03,,19/06/2012
