Name,Easting,Northing,Elevation,Description,,Date Taken
200,4999.348761,5011.067839,100.587245,PF_B3_4_M5,,17/06/2012
201,5000.946334,5011.832546,100.549364,PF_D2_4_HB24,,17/06/2012
202,4999.370124,5011.428011,100.599228,PF_C3_4A_SF1,,17/06/2012
203,4999.60954,5011.478122,100.606174,PF_C3_4A_SF1,,17/06/2012
204,4999.764251,5011.44495,100.622504,PF_C3_4A_SF1,,17/06/2012
205,4999.887575,5011.265639,100.61656,PF_C3_4A_SF1,,17/06/2012
206,4999.818141,5011.043974,100.578195,PF_C3_4A_SF1,,17/06/2012
207,5000.796994,5011.518481,100.547907,PF_D2_4_HB25,,17/06/2012
208,4999.595774,5011.576593,100.573253,PF_C3_4A_L11,,17/06/2012
209,5001.261697,5011.816257,100.549743,PF_D2_4_HB26,,17/06/2012
210,5001.423431,5011.850017,100.559076,PF_D2_4_HB27,,17/06/2012
211,5001.456422,5011.576574,100.563377,PF_D2_4_HB28,,17/06/2012
212,5001.350169,5011.976238,100.536299,PF_D2_4_HB29,,17/06/2012
213,5000.100307,5011.159712,100.629254,PF_C3_4B_R1,,17/06/2012
214,5000.061348,5011.088993,100.567111,PF_C3_4B_R1,,17/06/2012
215,5001.502275,5011.75431,100.561034,PF_D2_4_HB30,,17/06/2012
216,5000.186799,5011.947975,100.671716,EL_C3_4B_N,,17/06/2012
217,5000.528313,5011.628038,100.563116,EL_C3_4B_E,,17/06/2012
218,4999.980554,5011.023958,100.575187,EL_C3_4B_S,,17/06/2012
219,5000.018974,5011.541881,100.622233,EL_C3_4B_W,,17/06/2012
220,5001.5947,5011.97478,100.553878,PF_D2_4_HB31,,17/06/2012
221,5001.741081,5011.824482,100.57076,PF_D2_4_HB32,,17/06/2012
222,5001.894096,5011.712173,100.572596,PF_D2_4_HB33,,17/06/2012
223,4999.957264,5011.941546,100.919709,PF_C3_4_L12,,17/06/2012
224,5001.253519,5012.310934,100.548884,EL_D2_4_N,,17/06/2012
225,5001.802312,5011.804201,100.570917,EL_D2_4_E,,17/06/2012
226,5000.548502,5011.629599,100.56502,EL_D2_4_W,,17/06/2012
227,5001.006983,5011.248707,100.557789,EL_D2_4_S,,17/06/2012
228,5001.181947,5011.682074,100.535676,EL_D2_4_C,,17/06/2012
229,4999.566973,5011.982169,100.601702,PF_C3_4_L13,,17/06/2012
230,5000.81718,5011.927388,100.559945,PF_D3_4A_L14,,17/06/2012
231,5000.69048,5011.834729,100.579607,PF_D3_4A_HM4,,17/06/2012
232,4999.818784,5012.290691,100.589691,EL_C3_4_N,,17/06/2012
233,5000.399515,5011.757043,100.574478,EL_C3_4_E,,17/06/2012
234,4999.861123,5011.513329,100.574962,EL_C3_4_S,,17/06/2012
235,4999.173619,5011.614997,100.5878,EL_C3_4_W,,17/06/2012
236,5000.197471,5011.731813,100.576968,ROCK9,,17/06/2012
237,5000.213974,5011.461323,100.564872,ROCK9,,17/06/2012
238,4999.869794,5011.539994,100.577608,ROCK9,,17/06/2012
239,4999.289674,5011.748424,100.588899,PF_C4_4_HM5,,17/06/2012
240,5000.849565,5012.621797,100.614681,PF_D3_4_HM6,,17/06/2012
241,5000.172577,5012.000465,100.645778,PF_D3_4_HM7,,17/06/2012
242,5000.298391,5012.038056,100.59085,PF_D3_4_L15,,17/06/2012
243,5000.027898,5012.477596,100.595483,PF_D3_4_L16,,17/06/2012
244,4999.358336,5012.312664,100.581021,PF_C4_4_R2,,17/06/2012
245,4999.22532,5012.516879,100.614387,PF_C4_4_L17,,17/06/2012
246,5000.197649,5012.144272,100.577805,PF_D3_4_L18,,17/06/2012
247,5000.483481,5012.97452,100.565,EL_D3_4_N,,17/06/2012
248,5001.18772,5012.359622,100.556662,EL_D3_4_E,,17/06/2012
249,5000.532941,5011.663721,100.567607,EL_D3_4_S,,17/06/2012
250,4999.885429,5012.27277,100.560515,EL_D3_4_W,,17/06/2012
251,5000.542792,5012.285442,100.588515,EL_D3_4_C,,17/06/2012
252,5001.435864,5012.270508,100.533986,PF_E2_4_HM8,,17/06/2012
253,4999.10595,5012.977063,100.620109,EL_C4_4_N,,17/06/2012
254,4999.817393,5012.308485,100.573912,EL_C4_4_E,,17/06/2012
255,4999.200857,5011.554417,100.584205,EL_C4_4_W,,17/06/2012
256,4999.916887,5010.923295,100.565932,EL_C4_4_S,,17/06/2012
257,4999.876004,5011.575447,100.570118,EL_C4_4_C,,17/06/2012
258,5001.813632,5012.499382,100.53293,PF_E2_4_HB34,,17/06/2012
259,5001.638121,5012.714358,100.537963,PF_E2_4_L19,,17/06/2012
260,5000.081905,5012.659235,100.583479,PF_D4_4_L20,,17/06/2012
261,4999.733573,5013.306823,100.629663,PF_D4_4_L21,,17/06/2012
262,5001.601628,5012.292325,100.530224,PF_E2_4_HB35,,17/06/2012
263,5001.721012,5012.42067,100.521879,PF_E2_4_HB36,,17/06/2012
264,4999.651356,5012.892116,100.639206,PF_D4_4_L22,,17/06/2012
265,5001.877755,5012.526066,100.532117,PF_E2_4_HB37,,17/06/2012
266,5001.838874,5012.355409,100.509296,PF_E2_4_HB38,,17/06/2012
267,5001.808871,5012.50659,100.511649,PF_E2_4_HB39,,17/06/2012
268,5001.831397,5012.412554,100.508488,PF_E2_4_HB40,,17/06/2012
269,5001.828948,5012.429435,100.511581,PF_E2_4_HB41,,17/06/2012
270,5001.744366,5012.284058,100.516576,PF_E2_4_HB42,,17/06/2012
271,4999.481358,5012.778638,100.602031,PF_D4_4_L23,,17/06/2012
272,5002.160687,5012.310398,100.518509,PF_E2_4_L24,,17/06/2012
273,5001.64565,5012.598029,100.522162,PF_E2_4_L25,,17/06/2012
274,5002.125578,5012.731188,100.527517,PF_E2_4_L26,,17/06/2012
275,5001.832212,5012.223743,100.537647,ROCK10,,17/06/2012
276,5001.947388,5012.13361,100.563717,ROCK10,,17/06/2012
277,5001.593499,5012.047761,100.580612,ROCK10,,17/06/2012
278,5001.696553,5011.875532,100.59097,ROCK10,,17/06/2012
279,5001.793329,5012.031595,100.679652,ROCK10,,17/06/2012
280,5001.805402,5012.033236,100.483963,ROCK10,,17/06/2012
281,4999.707371,5013.160035,100.583698,PF_D4_4_L27,,17/06/2012
282,5001.935988,5013.050259,100.561569,EL_E2_4_N,,17/06/2012
283,5002.329029,5012.693295,100.542788,EL_E2_4_E,,17/06/2012
284,5001.970102,5011.849075,100.556665,EL_E2_4_S,,17/06/2012
285,5001.280522,5012.3558,100.530094,EL_E2_4_W,,17/06/2012
286,5001.931505,5012.388621,100.506004,EL_E2_4_C,,17/06/2012
287,5000.049172,5012.980072,100.605373,PF_D4_4_L28,,17/06/2012
288,5002.279044,5012.022842,100.549019,EL_E1_4_N,,17/06/2012
289,5002.047156,5011.764638,100.560219,EL_E1_4_W,,17/06/2012
290,5000.23839,5013.246315,100.627806,PF_D4_4_BD1,,17/06/2012
291,5000.086765,5013.564789,100.604375,PF_E4_4_L29,,17/06/2012
292,4999.951141,5013.839166,100.620771,PF_E4_4_L30,,17/06/2012
293,5000.109939,5012.926637,100.565501,PF_D4_4_L31,,17/06/2012
294,5000.504332,5013.494676,100.58655,PF_E4_4_L32,,17/06/2012
295,5000.514915,5013.432213,100.575003,PF_E4_4_L33,,17/06/2012
296,4999.754515,5013.677156,100.587514,EL_D4_4_N,,17/06/2012
297,5000.462713,5013.063117,100.565604,EL_D4_4_E,,17/06/2012
298,4999.846103,5012.366468,100.567648,EL_D4_4_S,,17/06/2012
299,4999.150407,5013.022585,100.618549,EL_D4_4_W,,17/06/2012
300,4999.792725,5012.933132,100.59004,EL_D4_4_C,,17/06/2012
CP1,5006,5016,100.37,control point,,Rock
TBM03,5003,5020,100.795,TBM03,,
