Name,Easting,Northing,Elevation,Description,,Date Taken
1013,4999.812741,5013.664876,100.460178,EL_D4_7_N,,20/06/2012
1014,5000.544295,5012.736349,100.441159,PF_D3_7_HB226,,20/06/2012
1015,5000.564686,5012.793701,100.445586,PF_D3_7_HB226,,20/06/2012
1016,5000.279229,5012.80263,100.4542,PF_D3_7A_SF9,,20/06/2012
1017,5000.515836,5012.742472,100.437501,PF_D3_7A_SF9,,20/06/2012
1018,5000.796755,5012.570015,100.422395,PF_D3_7A_SF9,,20/06/2012
1019,5001.009095,5012.535575,100.441169,PF_D3_7A_SF9,,20/06/2012
1020,5000.902856,5012.192055,100.448538,PF_D3_7_R19,,20/06/2012
1021,5001.012402,5012.012352,100.460758,PF_D3_7_R19,,20/06/2012
1022,5000.925678,5012.046783,100.45922,PF_D3_7_R19,,20/06/2012
1023,5000.893844,5012.171941,100.430749,PF_D3_7_R19,,20/06/2012
1024,5000.996385,5012.114328,100.430787,PF_D3_7_R19,,20/06/2012
1025,5000.94487,5012.009898,100.435941,PF_D3_7_R19,,20/06/2012
1026,5001.029196,5012.422802,100.464683,PF_D3_7_R20,,20/06/2012
1027,5001.091614,5012.221944,100.490214,PF_D3_7_R20,,20/06/2012
1028,5000.967369,5012.226079,100.460738,PF_D3_7_R20,,20/06/2012
1029,5001.037953,5012.388755,100.394942,PF_D3_7_R20,,20/06/2012
1030,5001.067594,5012.211578,100.413688,PF_D3_7_R20,,20/06/2012
1031,5001.018414,5012.218256,100.394323,PF_D3_7_R20,,20/06/2012
1032,5001.126293,5012.275801,100.416141,PF_D3_7_HB227,,20/06/2012
1033,5001.158465,5012.334397,100.414089,PF_D3_7_HB228,,20/06/2012
1034,5001.158465,5012.334397,100.414089,PF_D3_7_HB229,,20/06/2012
1035,5000.188088,5012.6755,100.451161,EL_D3_7_CNW,,20/06/2012
1036,5000.880275,5012.637551,100.423749,EL_D3_7_CNE,,20/06/2012
1037,5001.209216,5012.344022,100.405583,EL_D3_7_E,,20/06/2012
1038,5000.559332,5011.645998,100.376301,EL_D3_7_S,,20/06/2012
1039,4999.823952,5012.290805,100.436358,EL_D3_7_W,,20/06/2012
1040,5000.500325,5012.339929,100.425626,EL_D3_7_C,,20/06/2012
1041,5000.762145,5011.532436,100.428148,PF_D2_7_L87,,20/06/2012
1042,5000.724597,5011.415675,100.373278,PF_D2_7_L88,,20/06/2012
1043,5000.759337,5011.473998,100.376248,PF_D2_7_HB230,,20/06/2012
1044,5000.80009,5013.496025,100.444769,PF_E4_7_C14X20,,20/06/2012
1045,5000.806932,5011.720244,100.429709,PF_D2_7_HB231,,20/06/2012
1046,5000.806764,5011.707748,100.391761,PF_D2_7_HB231,,20/06/2012
1047,5000.762267,5011.813326,100.385572,PF_D2_7_HB232,,20/06/2012
1048,5000.792672,5011.822951,100.386226,PF_D2_7_HB233,,20/06/2012
1049,5000.753408,5011.831552,100.373283,PF_D2_7_HB233,,20/06/2012
1050,5000.714465,5011.442099,100.359389,PF_D2_7_HB234,,20/06/2012
1051,5000.787797,5011.461129,100.356517,PF_D2_7_HB234,,20/06/2012
1052,5000.653848,5011.527443,100.34775,PF_D2_7_HB235,,20/06/2012
1053,5000.826594,5011.432271,100.52644,PF_D2_7_R21,,20/06/2012
1054,5000.788104,5011.40262,100.483059,PF_D2_7_R21,,20/06/2012
1055,5000.919991,5011.381591,100.562197,PF_D2_7_R21,,20/06/2012
1056,5001.039174,5011.395205,100.510884,PF_D2_7_R21,,20/06/2012
1057,5001.021318,5011.302326,100.503589,PF_D2_7_R21,,20/06/2012
1058,5000.858172,5011.491628,100.372933,PF_D2_7_R21,,20/06/2012
1059,5001.030606,5011.346859,100.395624,PF_D2_7_R21,,20/06/2012
1060,5000.903465,5011.348762,100.36577,PF_D2_7_R21,,20/06/2012
1061,5000.995752,5011.589284,100.388155,PF_D2_7_HB236,,20/06/2012
1062,5001.205667,5011.699733,100.398184,PF_D2_7_L89,,20/06/2012
1063,5001.423348,5011.523746,100.393769,PF_D2_7_HB237,,20/06/2012
1064,5001.173805,5011.660064,100.37284,PF_D2_7_HB238,,20/06/2012
1065,5001.465962,5011.573389,100.444905,PF_D2_7_R22,,20/06/2012
1066,5001.610802,5011.565537,100.429914,PF_D2_7_R22,,20/06/2012
1067,5001.518112,5011.463689,100.422328,PF_D2_7_R22,,20/06/2012
1068,5001.436959,5011.483628,100.405866,PF_D2_7_R22,,20/06/2012
1069,5001.482393,5011.459631,100.355433,PF_D2_7_R22,,20/06/2012
1070,5001.602445,5011.59774,100.41256,PF_D2_7_R22,,20/06/2012
1071,5001.47045,5011.573346,100.398642,PF_D2_7_R22,,20/06/2012
1072,5001.631897,5011.559864,100.388008,PF_D2_7_R23,,20/06/2012
1073,5001.762685,5011.628207,100.548696,PF_D2_7_R23,,20/06/2012
1074,5001.735193,5011.568745,100.375877,PF_D2_7_R23,,20/06/2012
1075,5001.705598,5011.624444,100.400611,PF_D2_7_R23,,20/06/2012
1076,5000.463119,5014.410855,100.435638,EL_E4_7_N,,20/06/2012
1077,5001.085672,5013.822722,100.393225,EL_E4_7_E,,20/06/2012
1078,5000.426525,5013.065276,100.45332,EL_E4_7_S,,20/06/2012
1079,4999.81013,5013.68561,100.45777,EL_E4_7_W,,20/06/2012
1080,5000.48261,5013.812904,100.414773,EL_E4_7_C,,20/06/2012
1081,5000.261424,5013.239089,100.454723,PF_E4_7B_SF10,,20/06/2012
1082,5000.388657,5013.257064,100.441066,PF_E4_7B_SF10,,20/06/2012
1083,5000.557696,5013.228646,100.430764,PF_E4_7B_SF10,,20/06/2012
1084,5000.434273,5013.06987,100.450005,PF_E4_7B_SF10,,20/06/2012
1085,4999.947168,5013.724238,100.438897,PF_E4_7A_SF11,,20/06/2012
1086,5000.075498,5013.783898,100.42791,PF_E4_7A_SF11,,20/06/2012
1087,5000.198265,5013.958027,100.435534,PF_E4_7A_SF11,,20/06/2012
1088,5000.289171,5014.096266,100.431957,PF_E4_7A_SF11,,20/06/2012
1089,5000.274084,5014.171738,100.432412,PF_E4_7A_SF11,,20/06/2012
1090,4999.945647,5013.771228,100.417701,PF_E4_7A_SF11,,20/06/2012
1091,5001.515956,5011.636272,100.372981,PF_D2_7_HB239,,20/06/2012
1092,5001.578585,5011.893159,100.388337,PF_D2_7_HB240,,20/06/2012
1093,5001.898994,5011.726428,100.391007,PF_D2_7_HB241,,20/06/2012
1094,5001.273379,5012.330544,100.40349,EL_D2_7_N,,20/06/2012
1095,5001.874678,5011.708794,100.372035,EL_D2_7_E,,20/06/2012
1096,5001.031763,5011.233903,100.354835,EL_D2_7_S,,20/06/2012
1097,5000.595989,5011.5541,100.367979,EL_D2_7_W,,20/06/2012
1098,5001.248561,5011.67383,100.375171,EL_D2_7_C,,20/06/2012
1099,4999.316752,5011.81762,100.425175,PF_C4_8_HB242,,20/06/2012
1100,4999.121968,5011.85634,100.441178,PF_C4_8_HB243,,20/06/2012
1101,4999.114698,5011.905317,100.447914,PF_C4_8_HB244,,20/06/2012
1102,4999.071085,5011.737678,100.380448,PF_C4_8_HB245,,20/06/2012
1103,5001.633434,5011.972123,100.468107,PF_E2_7_HB246,,20/06/2012
1104,5001.674855,5012.046824,100.395216,PF_E2_7_HB246,,20/06/2012
1105,5001.537469,5012.541588,100.421508,PF_E2_7_HB247,,20/06/2012
1106,5001.600087,5012.33562,100.425927,PF_E2_7_HB248,,20/06/2012
1107,5001.591954,5012.402007,100.419727,PF_E2_7_HB248,,20/06/2012
1108,5001.594373,5012.411905,100.421897,PF_E2_7_HB249,,20/06/2012
1109,5001.61844,5012.407584,100.424562,PF_E2_7_HB250,,20/06/2012
1110,5001.634525,5012.341392,100.429726,PF_E2_7_HB250,,20/06/2012
1111,5001.647213,5012.305038,100.428613,PF_E2_7_HB251,,20/06/2012
1112,4999.346095,5011.942125,100.430453,PF_C4_8_HB252,,20/06/2012
1113,5001.586398,5012.327982,100.421164,PF_E2_7_HB253,,20/06/2012
1114,4999.472187,5011.971574,100.398413,PF_C4_8_L90,,20/06/2012
1115,4999.481122,5011.95689,100.396749,PF_C4_8_L90,,20/06/2012
1116,5001.662413,5012.180572,100.40466,PF_E2_7_C14X21,,20/06/2012
1117,4998.510694,5012.274337,100.401993,CHECK,,20/06/2012
1118,4999.109115,5012.904698,100.398422,CHECK,,20/06/2012
1119,4999.18574,5011.617141,100.377986,CHECK,,20/06/2012
1120,4999.101543,5012.901926,100.400428,EL_C4_8_N,,20/06/2012
1121,4999.775261,5012.237985,100.38803,EL_C4_8_E,,20/06/2012
1122,4999.193531,5011.616677,100.384291,EL_C4_8_S,,20/06/2012
1123,4998.488507,5012.256292,100.403683,EL_C4_8_W,,20/06/2012
1124,4999.154219,5012.299118,100.392345,EL_C4_8_C,,20/06/2012
1125,4998.713423,5012.302356,100.37311,PF_C4_8A_SF12,,20/06/2012
1126,4998.686264,5012.373955,100.381762,PF_C4_8A_SF12,,20/06/2012
1127,4998.744972,5012.4414,100.385979,PF_C4_8A_SF12,,20/06/2012
1128,4998.84343,5012.452075,100.396029,PF_C4_8A_SF12,,20/06/2012
1129,4998.905763,5012.373305,100.386975,PF_C4_8A_SF12,,20/06/2012
1130,4998.841441,5012.293831,100.380898,PF_C4_8A_SF12,,20/06/2012
1131,4998.7648,5012.260005,100.377559,PF_C4_8A_SF12,,20/06/2012
1132,4998.759727,5012.307531,100.288804,PF_C4_8A_SF12,,20/06/2012
1133,4998.721939,5012.372773,100.273319,PF_C4_8A_SF12,,20/06/2012
1134,4998.822141,5012.345526,100.22494,PF_C4_8A_SF12,,20/06/2012
1135,4998.731582,5012.317365,100.251472,PF_C4_8A_SF12,,20/06/2012
1136,4998.797546,5012.429758,100.179887,PF_C4_8A_SF12,,20/06/2012
1137,4998.925776,5011.175528,100.403582,PF_B3_8_HB254,,20/06/2012
1138,4998.88443,5011.214575,100.410613,PF_B3_8_HB254,,20/06/2012
1139,4999.207157,5011.332309,100.385996,PF_B3_8_L91,,20/06/2012
1140,5001.519679,5012.303491,100.420456,PF_E2_7_HB255,,20/06/2012
1141,5001.595328,5012.341992,100.430113,PF_E2_7_HB256,,20/06/2012
1142,5001.59328,5012.324361,100.420507,PF_E2_7_HB257,,20/06/2012
1143,5001.600484,5012.3713,100.425183,PF_E2_7_HB258,,20/06/2012
1144,5001.615997,5012.365685,100.421958,PF_E2_7_HB259,,20/06/2012
1145,5001.593155,5012.412162,100.427011,PF_E2_7_HB260,,20/06/2012
1146,5001.62078,5012.413486,100.428185,PF_E2_7_HB261,,20/06/2012
1147,5001.584141,5012.441792,100.429232,PF_E2_7_HB262,,20/06/2012
1148,5001.715854,5012.396274,100.403685,PF_E2_7_HB263,,20/06/2012
1149,4999.649214,5010.838382,100.370902,PF_B3_8_L92,,20/06/2012
1150,5001.631913,5012.374801,100.419408,PF_E2_7_HB264,,20/06/2012
1151,5001.635112,5012.405125,100.417002,PF_E2_7_HB265,,20/06/2012
1152,5001.630302,5012.419286,100.408416,PF_E2_7_HB266,,20/06/2012
1153,5001.638129,5012.430678,100.399776,PF_E2_7_HB267,,20/06/2012
1154,4999.204586,5011.541933,100.376469,EL_B3_8_N,,20/06/2012
1155,4999.902669,5010.888286,100.374355,EL_B3_8_E,,20/06/2012
1156,4999.238804,5010.872993,100.372517,EL_B3_8_S,,20/06/2012
1157,4998.8719,5011.201776,100.380721,EL_B3_8_W,,20/06/2012
1158,4999.693456,5012.031009,100.400301,PF_C3_8_HB268,,20/06/2012
1159,4999.651353,5012.026076,100.389665,PF_C3_8_C14X22,,20/06/2012
1160,5001.61611,5012.372603,100.405112,PF_E2_7_HB269,,20/06/2012
1161,5001.631198,5012.368706,100.405294,PF_E2_7_HB270,,20/06/2012
1162,5001.634169,5012.384938,100.402703,PF_E2_7_HB271,,20/06/2012
1163,5001.647365,5012.386805,100.403331,PF_E2_7_HB272,,20/06/2012
1164,5001.655539,5012.396232,100.4012,PF_E2_7_HB273,,20/06/2012
1165,4999.599341,5011.762418,100.404604,PF_C3_8_HM28,,20/06/2012
1166,4999.555506,5011.72267,100.384599,PF_C3_8_L93,,20/06/2012
1167,4999.497066,5011.61283,100.367986,PF_C3_8_L94,,20/06/2012
1168,5001.659472,5012.371933,100.392957,PF_E2_7_HB274,,20/06/2012
1169,5001.640197,5012.386248,100.387105,PF_E2_7_HB275,,20/06/2012
1170,4999.951997,5011.650752,100.388733,PF_C3_8_HB276,,20/06/2012
1171,4999.976887,5011.627513,100.386707,PF_C3_8_HB277,,20/06/2012
1172,4999.929413,5011.621296,100.389403,PF_C3_8_HB278,,20/06/2012
1173,4999.913027,5011.604807,100.391328,PF_C3_8_HB279,,20/06/2012
1174,4999.839688,5011.604551,100.386849,PF_C3_8_HB280,,20/06/2012
1175,4999.800517,5011.52548,100.388477,PF_C3_8_HB280,,20/06/2012
1176,4999.841629,5011.517506,100.377275,PF_C3_8_HB281,,20/06/2012
1177,5001.646109,5012.341004,100.383952,PF_E2_7_HB282,,20/06/2012
1178,5001.625447,5012.320164,100.379199,PF_E2_7_HB283,,20/06/2012
1179,5000.211905,5011.279549,100.357185,PF_C3_8_GS2,,20/06/2012
1180,5002.04545,5012.25321,100.358794,PF_E2_7_L95,,20/06/2012
1181,5002.126362,5011.963935,100.458971,PF_E2_7_R24,,20/06/2012
1182,5002.092266,5011.890431,100.412413,PF_E2_7_R24,,20/06/2012
1183,5002.144741,5011.931718,100.438709,PF_E2_7_R24,,20/06/2012
1184,5002.019413,5011.936825,100.414023,PF_E2_7_R24,,20/06/2012
1185,5002.078201,5011.926171,100.397794,PF_E2_7_R24,,20/06/2012
1186,5002.167779,5011.964507,100.361959,PF_E2_7_HB284,,20/06/2012
1187,5000.310347,5011.471663,100.376462,PF_C3_8_HB285,,20/06/2012
1188,5001.992301,5011.845171,100.468516,PF_E2_7_R25,,20/06/2012
1189,5002.112294,5011.82333,100.459557,PF_E2_7_R25,,20/06/2012
1190,5002.044661,5011.778663,100.45084,PF_E2_7_R25,,20/06/2012
1191,5002.008225,5011.842122,100.374953,PF_E2_7_R25,,20/06/2012
1192,5002.111475,5011.806146,100.349763,PF_E2_7_R25,,20/06/2012
1193,5002.056449,5011.798888,100.347028,PF_E2_7_R25,,20/06/2012
1194,5001.595529,5012.646023,100.382618,EL_E2_7_N,,20/06/2012
1195,5002.257416,5012.078684,100.336619,EL_E2_7_E,,20/06/2012
1196,5001.94716,5011.758439,100.359993,EL_E2_7_S,,20/06/2012
1197,5001.288464,5012.318213,100.402849,EL_E2_7_W,,20/06/2012
1198,5001.845246,5012.126413,100.363755,EL_E2_7_C,,20/06/2012
1199,4999.796733,5012.260067,100.388255,EL_C3_8_N,,20/06/2012
1200,5000.576296,5011.541657,100.365147,EL_C3_8_E,,20/06/2012
1201,4999.944788,5010.887452,100.372316,EL_C3_8_S,,20/06/2012
1202,4999.249704,5011.55145,100.380661,EL_C3_8_W,,20/06/2012
1203,4999.919309,5011.52974,100.378663,EL_C3_8_C,,20/06/2012
1204,4999.95993,5013.211491,100.515233,PF_D4_8_R26,,20/06/2012
1205,5000.111259,5013.283243,100.521055,PF_D4_8_R26,,20/06/2012
1206,4999.893524,5013.385063,100.505668,PF_D4_8_R26,,20/06/2012
1207,4999.973828,5013.209128,100.436559,PF_D4_8_R26,,20/06/2012
1208,5000.091126,5013.260455,100.41448,PF_D4_8_R26,,20/06/2012
1209,4999.928745,5013.372892,100.422065,PF_D4_8_R26,,20/06/2012
1210,4999.933186,5012.37859,100.397954,PF_D3_8_C14X23,,20/06/2012
1211,4999.779388,5013.653412,100.407471,EL_D4_8_N,,20/06/2012
1212,5000.423956,5013.021353,100.40989,EL_D4_8_E,,20/06/2012
1213,4999.837803,5012.288237,100.393109,EL_D4_8_S,,20/06/2012
1214,4999.09833,5012.990128,100.393564,EL_D4_8_W,,20/06/2012
1215,4999.832392,5012.891996,100.405493,EL_D4_8_C,,20/06/2012
1216,5000.499561,5012.786754,100.423218,PF_D3_8_L96,,20/06/2012
1217,5000.464256,5012.708122,100.42812,PF_D3_8_L96,,20/06/2012
1218,5000.541893,5012.586124,100.401859,PF_D3_8_C14X24,,20/06/2012
1219,5000.162119,5013.268466,100.406281,PF_D4_8A_SF13,,20/06/2012
1220,5000.035284,5013.037053,100.406004,PF_D4_8A_SF14,,20/06/2012
1221,5000.189507,5012.932498,100.407956,PF_D4_8A_SF15,,20/06/2012
1222,5000.321554,5012.846575,100.397798,PF_D4_8A_SF16,,20/06/2012
1223,5000.436964,5013.012592,100.402915,PF_D4_8A_SF17,,20/06/2012
1224,5000.323731,5012.842031,100.399388,PF_D4_8A_SF18,,20/06/2012
1225,5000.431717,5012.784305,100.391121,PF_D4_8A_SF19,,20/06/2012
1226,5000.557965,5012.837245,100.400731,PF_D4_8A_SF20,,20/06/2012
1227,5000.531612,5012.940123,100.408796,PF_D4_8A_SF21,,20/06/2012
1228,5000.457275,5012.989484,100.401409,PF_D4_8A_SF22,,20/06/2012
1229,5000.589535,5012.62119,100.397159,PF_D3_8_HB286,,20/06/2012
1230,5001.181763,5012.348803,100.407063,PF_D3_8_HB287,,20/06/2012
1231,5000.686001,5011.78725,100.362878,PF_D3_8_HB288,,20/06/2012
1232,5000.064668,5012.0604,100.532256,PF_D3_8_R27,,20/06/2012
1233,5000.574649,5012.2765,100.519069,PF_D3_8_R27,,20/06/2012
1234,5000.724809,5012.169631,100.482346,PF_D3_8_R27,,20/06/2012
1235,5000.647924,5011.883832,100.531469,PF_D3_8_R27,,20/06/2012
1236,5000.334372,5011.791177,100.533294,PF_D3_8_R27,,20/06/2012
1237,5000.466527,5012.044251,100.545618,PF_D3_8_R27,,20/06/2012
1238,5000.472613,5012.983858,100.397529,EL_D3_8_N,,20/06/2012
1239,5001.248631,5012.324489,100.374616,EL_D3_8_E,,20/06/2012
1240,5000.538226,5011.602842,100.371415,EL_D3_8_S,,20/06/2012
1241,4999.845423,5012.282066,100.397213,EL_D3_8_W,,20/06/2012
1242,5000.522511,5012.287394,100.371767,EL_D3_8_C,,20/06/2012
1243,5001.263101,5012.30652,100.376844,EL_D2_8_N,,20/06/2012
1244,5001.846398,5011.721116,100.332771,EL_D2_8_E,,20/06/2012
1245,5001.062818,5011.229078,100.321547,EL_D2_8_S,,20/06/2012
1246,5000.586499,5011.550476,100.366217,EL_D2_8_W,,20/06/2012
1247,5001.15337,5011.642791,100.329013,EL_D2_8_C,,20/06/2012
1248,5001.517012,5012.141683,100.385897,PF_E2_8_HM29,,20/06/2012
1249,5000.438363,5014.419242,100.37671,EL_E4_8_N,,20/06/2012
1250,5001.140344,5013.812773,100.35175,EL_E4_8_E,,20/06/2012
1251,5000.46585,5013.079223,100.395238,EL_E4_8_S,,20/06/2012
1252,4999.806177,5013.682539,100.403025,EL_E4_8_W,,20/06/2012
1253,5000.509465,5013.785155,100.36875,EL_E4_8_C,,20/06/2012
1254,5000.293077,5014.242439,100.371144,PF_E4_8_SF14,,20/06/2012
1255,5000.33751,5014.123441,100.372655,PF_E4_8_SF14,,20/06/2012
1256,5000.218726,5013.929924,100.37988,PF_E4_8_SF14,,20/06/2012
1257,5000.062891,5013.758421,100.384493,PF_E4_8_SF14,,20/06/2012
1258,4999.862807,5013.743769,100.402475,PF_E4_8_SF14,,20/06/2012
1259,5000.541968,5013.154614,100.38196,PF_E4_8_SF13,,20/06/2012
1260,5000.370114,5013.201764,100.392471,PF_E4_8_SF13,,20/06/2012
1261,5000.289999,5013.224702,100.396554,PF_E4_8_SF13,,20/06/2012
1262,5000.45797,5013.075792,100.393735,PF_E4_8_SF13,,20/06/2012
1263,5001.540599,5011.960458,100.36524,PF_E2_8_HB289,,20/06/2012
1264,5001.609571,5012.259212,100.366334,PF_E2_8_HB289,,20/06/2012
1265,5001.568955,5011.927289,100.380157,PF_E2_8_HB290,,20/06/2012
1266,5001.631977,5012.239914,100.379823,PF_E2_8_HB290,,20/06/2012
1267,5001.606918,5012.299532,100.363927,PF_E2_8_HB291,,20/06/2012
1268,5001.648347,5012.291059,100.367824,PF_E2_8_HB292,,20/06/2012
1269,5001.664888,5012.311258,100.347341,PF_E2_8_HB293,,20/06/2012
1270,5001.631338,5012.343941,100.374143,PF_E2_8_HB294,,20/06/2012
1271,5001.625956,5012.342842,100.364863,PF_E2_8_HB295,,20/06/2012
1272,5001.641692,5012.332755,100.363481,PF_E2_8_HB296,,20/06/2012
1273,5001.624201,5012.29588,100.362519,PF_E2_8_HB297,,20/06/2012
1274,5001.689676,5012.111554,100.364303,PF_E2_8_HB298,,20/06/2012
1275,5001.610837,5012.351551,100.360419,PF_E2_8_L97,,20/06/2012
1276,5001.695096,5012.386194,100.342729,PF_E2_8_L98,,20/06/2012
1277,5001.647596,5012.280907,100.353617,PF_E2_8_HB299,,20/06/2012
1278,5001.650171,5012.336963,100.347653,PF_E2_8_HB300,,20/06/2012
1279,5001.627616,5012.298213,100.339357,PF_E2_8_HB301,,20/06/2012
1280,5001.660838,5012.108196,100.369247,PF_E2_8_L99,,20/06/2012
1281,5001.596208,5011.944948,100.356315,PF_E2_8_HB302,,20/06/2012
1282,5001.695561,5012.222528,100.323958,PF_E2_8_HB302,,20/06/2012
1283,5001.655067,5012.298488,100.334102,PF_E2_8_HB303,,20/06/2012
1284,5001.620096,5012.625691,100.340219,EL_E2_8_N,,20/06/2012
1285,5002.243424,5012.068188,100.334264,EL_E2_8_E,,20/06/2012
1286,5001.945069,5011.755984,100.333323,EL_E2_8_S,,20/06/2012
1287,5001.300352,5012.318167,100.359026,EL_E2_8_W,,20/06/2012
1288,5001.786849,5012.215994,100.335778,EL_E2_8_C,,20/06/2012
CP1,5006,5016,100.37,control point,,20/06/2012
