Name,Northing,Easting,Elevation,Description
290,4987.096618,5003.718176,112.719596,BR
291,4987.067852,5003.783574,112.758129,BR
292,4987.065723,5003.829674,112.697349,BR
293,4987.145078,5003.857414,112.700601,BR
294,4987.200257,5003.892166,112.689734,BR
295,4987.729674,5003.821569,112.244826,BR
296,4987.733872,5003.846012,112.270363,BR
297,4987.814919,5003.862845,112.253626,BR
298,4987.842844,5003.870775,112.334842,BR
299,4987.88475,5003.937988,112.341664,BR
300,4987.878102,5003.983473,112.349103,BR
301,4986.93923,5004.298933,113.207518,BR
302,4987.331171,5004.24598,112.938617,BR
303,4988.007162,5004.148727,112.435584,BR
304,4987.214006,5004.500256,113.236347,BR
305,4987.331859,5004.50565,113.262986,BR
306,4987.428256,5004.532904,113.200399,BR
307,4987.471269,5004.692889,113.261014,BR
308,4987.517225,5004.832147,113.350903,BR
309,4987.493748,5005.012257,113.343933,BR
310,4987.669095,5005.204416,113.377296,BR
311,4988.213431,5005.104383,113.009703,BR
312,4988.326941,5005.253501,112.983299,BR
313,4988.308483,5005.523662,113.095756,BR
314,4988.372843,5005.679663,113.196542,BR
315,4988.439717,5005.79579,113.150038,BR
316,4988.513029,5005.874749,113.128512,BR
317,4988.314024,5006.116371,113.542863,BR
318,4988.536514,5006.117122,113.307114,BR
319,4988.534777,5006.223488,113.354488,BR
320,4988.301041,5006.53373,113.678223,BR
321,4988.345217,5006.771833,113.861741,BR
322,4988.367725,5006.831129,113.852672,BR
323,4988.394844,5006.977875,113.830481,BR
324,4988.706054,5006.912299,113.476481,BR
325,4982.179404,5011.172739,120.44867,BR
326,4988.881514,5007.096537,113.33134,BR
327,4988.982349,5007.150171,113.21651,BR
328,4988.787558,5007.487224,113.4698,BR
329,4988.760012,5007.630452,113.537093,BR
330,4988.690215,5007.850237,113.650758,BR
331,4988.763104,5008.052719,113.630749,BR
332,4988.826677,5008.358505,113.716473,BR
333,4989.079777,5008.343854,113.532254,BR
334,4989.064923,5008.543911,113.504557,BR
335,4989.102452,5008.778455,113.535108,BR
336,4984.340487,5012.830208,118.844475,BR
337,4989.207018,5009.088679,113.518403,BR
338,4989.436889,5009.23415,113.341011,BR
339,4989.438611,5009.428708,113.319523,BR
340,4989.387466,5009.666384,113.504046,BR
341,4989.384241,5009.737409,113.442021,BR
342,4989.505347,5009.785943,113.343653,BR
343,4989.604553,5009.922513,113.237121,BR
344,4989.641105,5010.130869,113.174467,BR
345,4989.439004,5010.568405,113.503076,BR
346,4989.146111,5011.174666,114.085231,BR
347,4989.871317,5010.770071,113.395493,BR
348,4990.349505,5010.414774,112.863662,BR
349,4990.111543,5010.930777,113.233528,BR
350,4990.03517,5011.236709,113.491281,BR
351,4990.034717,5011.591126,113.647651,BR
352,4989.976975,5011.880956,113.790962,BR
353,4990.031222,5011.996308,113.74435,BR
354,4990.027152,5012.226307,113.772142,BR
355,4990.460651,5011.762848,112.994711,BR
356,4990.781693,5011.583082,112.715638,BR
357,4990.919221,5011.664656,112.477816,BR
358,4990.505354,5012.447182,113.030767,BR
359,4990.853182,5012.299686,112.732955,BR
360,4990.896659,5012.518002,112.712108,BR
361,4990.894302,5012.876594,112.788531,BR
362,4990.956049,5013.067793,112.832067,BR
363,4990.986079,5013.253476,112.847269,BR
364,4991.235376,5013.164486,112.583333,BR
365,4991.096613,5013.632618,112.691193,BR
366,4991.35732,5013.532601,112.364639,BR
367,4986.012262,5022.217839,119.070576,BR
368,4991.415955,5013.774823,112.162683,BR
369,4991.43286,5013.873685,112.138846,BR
370,4991.015201,5014.736705,112.471114,BR
371,4990.961528,5015.091916,112.395601,BR
372,4990.864484,5015.458098,112.334177,BR
373,4990.95141,5015.478339,112.073905,BR
374,4990.652287,5016.071039,112.079372,BR
375,4990.386239,5016.659723,112.221787,BR
376,4990.464193,5016.961212,112.134355,BR
377,4990.606974,5017.074684,111.997181,BR
378,4990.64703,5017.558191,111.942465,BR
379,4990.501467,5018.260684,111.965234,BR
380,4990.632743,5018.266364,111.596233,BR
381,4991.255539,5017.178605,110.729317,BR
382,4991.743905,5016.720373,110.228277,BR
383,4991.520838,5017.254384,110.200708,BR
384,4991.3444,5018.222235,110.253833,BR
385,4991.527712,5018.244121,109.830017,BR
386,4991.567048,5018.371057,109.570127,BR
387,4991.684616,5018.457723,109.153991,BR
388,4991.584025,5019.192318,109.149486,BR
389,4990.543775,5022.697138,110.474197,BR
390,4990.375316,5022.456401,110.159164,BR
391,4991.483533,5019.854577,108.892237,BR
392,4991.573378,5019.230692,108.289191,BR
393,4991.555574,5019.16562,108.00643,BR
394,4991.305925,5020.188744,108.068336,BR
395,4991.352686,5020.111849,107.758363,BR
396,4987.143947,5008.280309,100.73276,TBM04
397,4988.732906,5010.225977,100.662777,XG1989W
398,4988.95823,5011.206724,100.688189,XG1989N
399,4987.482597,5011.592395,100.632781,XG1989E
400,4987.260638,5010.567392,100.624353,XG1989S
401,4988.511346,5010.360785,100.597521,ROCK2
402,4988.488951,5010.590429,100.576587,ROCK2
403,4988.213842,5010.616602,100.579501,ROCK2
404,4988.040369,5010.69578,100.530534,ROCK2
405,4987.820031,5010.541355,100.456873,ROCK2
406,4986.812414,5010.684093,100.65426,XG1972W
407,4986.958016,5011.429789,100.686559,XG1972N
408,4986.114947,5011.68885,100.608934,XG1972E
409,4994.027375,5001.091342,101.319272,DATUM
410,4986.165692,5001.190601,100.857996,T1
411,4986.44202,5000.709437,100.845075,T1
412,4986.224777,5000.480531,100.877936,T1
413,4985.871046,5000.217961,100.884492,T1
414,4985.418482,5000.849504,100.885988,T1
415,4985.60763,5001.372677,100.875936,T1
416,4984.166819,4998.754037,101.021035,T2
417,4984.565433,4998.686204,100.968093,T2
418,4984.888124,4998.195715,100.96631,T2
419,4984.611457,4997.909249,100.997383,T2
420,4984.006894,4997.849018,100.991851,T2
421,4985.251078,4994.83851,101.005508,R3
422,4985.557416,4994.986614,100.975012,R3
423,4986.092429,4994.514269,100.849336,R3
424,4986.143755,4993.961889,100.82138,R3
425,4985.70254,4993.667414,100.882819,R3
426,4985.180697,4993.67371,100.960425,R3
427,4984.942353,4994.083088,101.030501,R3
