Description,Easting,Northing,Elevation,year,X,Y,Xnew,Ynew,Xnew_flipped,type,square,spit,cnr,find,findn,depth_below_ground_surface
PF_E4_10_R34,5000.231836,5013.426992,100.276999,2012,1.0430330606341158,1.0225573408861237,-0.011014547192890745,1.4606232097039973,0.011014547192890745,PF,E4,10,,R,34,0.41621399999999653
PF_D3_10_HB400,5000.243672,5012.406602,100.273364,2012,1.0548690606337914,0.0021673408864444355,0.7312145681469621,0.7603148609481385,-0.7312145681469621,PF,D3,10,,HB,400,0.41984899999999925
PF_D3_10_HB401,5000.241818,5012.449144,100.264649,2012,1.053015060634607,0.04470934088658396,0.6993245177425904,0.7885333613550609,-0.6993245177425904,PF,D3,10,,HB,401,0.4285639999999944
PF_E2_9_SR1,5002.179645,5012.859688,100.438733,2012,2.9908420606343498,0.45525334088597447,1.7501316248040664,2.4676772746670186,-1.7501316248040664,PF,E2,9,,SR,1,0.25448000000000093
PF_E2_9_SR1,5002.178456,5012.603098,100.326497,2012,2.9896530606338274,0.19866334088601434,1.9338810753700937,2.2885795883679934,-1.9338810753700937,PF,E2,9,,SR,1,0.3667159999999967
PF_E2_9_SR1,5002.088533,5012.3067,100.292947,2012,2.8997300606342833,-0.09773465911348467,2.084626188864041,2.0179990438155113,-2.084626188864041,PF,E2,9,,SR,1,0.400266000000002
PF_E2_9_SR1,5001.891023,5012.377119,100.263993,2012,2.7022200606343176,-0.027315659113810398,1.8967690247148952,1.9248393876397747,-1.8967690247148952,PF,E2,9,,SR,1,0.4292200000000008
PF_E2_9_SR1,5001.900787,5012.193761,100.274556,2012,2.7119840606337675,-0.21067365911312663,2.0354483761536772,1.8044918519597397,-2.0354483761536772,PF,E2,9,,SR,1,0.41865699999999606
PF_E2_9_SR1,5001.7900310000005,5012.156169,100.278194,2012,2.6012280606346394,-0.2482656591137129,1.9855522154504783,1.6987070555713573,-1.9855522154504783,PF,E2,9,,SR,1,0.4150190000000009
PF_E2_9_SR1,5001.642161,5011.824617,100.302277,2012,2.4533580606339456,-0.5798176591133597,2.121331631691851,1.3620229072526056,-2.121331631691851,PF,E2,9,,SR,1,0.3909359999999964
PF_E2_9_SR1,5001.493962,5011.886306,100.315968,2012,2.3051590606337413,-0.5181286591132448,1.9740086029048824,1.298270248397396,-1.9740086029048824,PF,E2,9,,SR,1,0.37724500000000205
PF_E2_9_SR1,5001.601084,5012.2896,100.304509,2012,2.4122810606340863,-0.11483465911351232,1.7583163714278471,1.6554789193452264,-1.7583163714278471,PF,E2,9,,SR,1,0.38870400000000416
PF_E2_9_SR1,5001.684353,5012.322363,100.320965,2012,2.495550060633832,-0.08207165911335323,1.792592149398811,1.7381367173709008,-1.792592149398811,PF,E2,9,,SR,1,0.372247999999999
PF_E2_9_SR1,5001.7363,5012.426047,100.299628,2012,2.5474970606337592,0.021612340886349557,1.7540935399108952,1.8475292204615048,-1.7540935399108952,PF,E2,9,,SR,1,0.39358500000000163
PF_E2_9_SR1,5001.830947,5012.595915,100.297574,2012,2.642144060634564,0.19148034088630084,1.6976480574963961,2.033612802617831,-1.6976480574963961,PF,E2,9,,SR,1,0.39563900000000274
PF_E2_9_SR1,5002.012297,5012.795065,100.357731,2012,2.8234940606344026,0.39063034088667337,1.6803678317413127,2.302406289886297,-1.6803678317413127,PF,E2,9,,SR,1,0.33548199999999895
EL_D3_10_N,5000.490851,5012.855989,100.277259,2012,1.3020480606337514,0.4515543408861049,0.5796575746440777,1.2502909945812388,-0.5796575746440777,EL,D3,10,N,,,0.41595399999999927
EL_D3_10_E,5001.214827,5012.312274,100.252603,2012,2.026024060633972,-0.09216065911368787,1.4736894025966347,1.393379569977403,-1.4736894025966347,EL,D3,10,E,,,0.4406100000000066
EL_D3_10_S,5000.538079,5011.625592,100.246588,2012,1.3492760606341108,-0.778842659113252,1.4975384324811776,0.4295583996346989,-1.4975384324811776,EL,D3,10,S,,,0.4466249999999974
EL_D3_10_W,5000.017213,5012.279886,100.288065,2012,0.828410060634269,-0.12454865911331581,0.6650547903710599,0.5093895590326759,-0.6650547903710599,EL,D3,10,W,,,0.40514799999999696
EL_D3_10_C,5000.527671,5012.373223,100.27802,2012,1.338868060634013,-0.031211659113978385,0.9525076938949089,0.94141964315683,-0.9525076938949089,EL,D3,10,C,,,0.41519300000000214
PF_D3_10A_SF19,5000.360549,5012.849967,100.284598,2012,1.1717460606341774,0.4455323408865297,0.4934740639341591,1.1523763472112094,-0.4934740639341591,PF,D3,10A,,SF,19,0.4086149999999975
PF_D3_10A_SF19,5000.554783,5012.880949,100.28372,2012,1.365980060633774,0.4765143408867516,0.6061137521673601,1.3136184996236115,-0.6061137521673601,PF,D3,10A,,SF,19,0.40949299999999766
PF_D3_10A_SF19,5000.448974,5012.976594,100.167266,2012,1.260171060634093,0.5721593408861736,0.4638113894447111,1.303946474531958,-0.4638113894447111,PF,D3,10A,,SF,19,0.5259470000000022
PF_C3_10_SR2,4999.881543,5012.366014,100.290207,2012,0.6927400606346055,-0.03842065911339887,0.5088551909276138,0.4716262644518079,-0.5088551909276138,PF,C3,10,,SR,2,0.40300600000000486
PF_C3_10_SR2,4999.996174,5012.268086,100.298034,2012,0.8073710606340683,-0.136348659113537,0.6589280825589887,0.4860584002016367,-0.6589280825589887,PF,C3,10,,SR,2,0.39517899999999884
PF_C3_10_SR2,5000.021646,5012.068331,100.303039,2012,0.8328430606343318,-0.33610365911317786,0.8203141423878922,0.36561994080526483,-0.8203141423878922,PF,C3,10,,SR,2,0.3901740000000018
PF_C3_10_SR2,4999.7941,5011.871959,100.28755,2012,0.6052970606342569,-0.5324756591135156,0.8035056040957218,0.06552559307334344,-0.8035056040957218,PF,C3,10,,SR,2,0.4056630000000041
PF_C3_10_SR2,4999.758586,5012.002251,100.29575,2012,0.5697830606341086,-0.4021836591136889,0.6851112854615391,0.1304873878077331,-0.6851112854615391,PF,C3,10,,SR,2,0.3974630000000019
PF_C3_10_SR2,4999.628278,5012.220047,100.280715,2012,0.4394750606343223,-0.1843876591137814,0.43792241136942617,0.18804547155778148,-0.43792241136942617,PF,C3,10,,SR,2,0.41249799999999937
PF_C3_10_SR3,5000.109892,5011.322989,100.264777,2012,0.9210890606345856,-1.0814456591133421,1.4177691304117221,-0.08865925832863208,-1.4177691304117221,PF,C3,10,,SR,3,0.4284360000000049
PF_C3_10_SR3,5000.124201,5011.173516,100.26088,2012,0.9353980606338155,-1.2309186591137404,1.5352308750103907,-0.1821988957340347,-1.5352308750103907,PF,C3,10,,SR,3,0.43233299999999986
PF_C3_10_SR3,4999.988923,5011.024519,100.252039,2012,0.8001200606340717,-1.3799156591139763,1.5484383522028442,-0.38301175846750557,-1.5484383522028442,PF,C3,10,,SR,3,0.44117400000000373
PF_C3_10_SR3,4999.773387,5010.894102,100.239454,2012,0.58458406063437,-1.5103326591133737,1.4925286044081334,-0.628650642372815,-1.4925286044081334,PF,C3,10,,SR,3,0.45375900000000513
PF_C3_10_SR3,4999.626637,5010.815331,100.23716,2012,0.4378340606344864,-1.589103659113789,1.447250603956131,-0.7889326925721424,-1.447250603956131,PF,C3,10,,SR,3,0.45605299999999716
PF_C3_10_SR3,4999.370728,5011.038669,100.303491,2012,0.18192506063405744,-1.365765659114004,1.1088253627021625,-0.8178746103958926,-1.1088253627021625,PF,C3,10,,SR,3,0.3897220000000061
PF_C3_10_SR3,4999.453976,5011.136596,100.292447,2012,0.2651730606339697,-1.2678386591132949,1.096211494097799,-0.6899652004529329,-1.096211494097799,PF,C3,10,,SR,3,0.4007660000000044
PF_C3_10_SR3,4999.66545,5011.082865,100.249814,2012,0.4766470606346047,-1.3215696591132655,1.281764525144661,-0.5751682244187721,-1.281764525144661,PF,C3,10,,SR,3,0.44339899999999943
PF_C3_10_SR3,4999.809349,5011.243104,100.268647,2012,0.6205460606342967,-1.161330659113446,1.266458879728791,-0.36034458386620827,-1.266458879728791,PF,C3,10,,SR,3,0.42456599999999867
PF_C3_10_SR3,4999.957479,5011.373058,100.268519,2012,0.7686760606338794,-1.0313766591134481,1.2758775397313848,-0.16351514536771705,-1.2758775397313848,PF,C3,10,,SR,3,0.42469400000000235
PF_E3_5A_SF20,5001.535744,5013.000994,100.246018,2012,2.3469410606339807,0.5965593408864152,1.2011933755799207,2.1026530535852803,-1.2011933755799207,PF,E3,5A,,SF,20,0.44719499999999357
PF_E3_5A_SF20,5001.534713,5012.771662,100.230406,2012,2.3459100606341963,0.3672273408865294,1.3654448178913086,1.9426040208372628,-1.3654448178913086,PF,E3,5A,,SF,20,0.46280699999999797
PF_E3_5A_SF20,5001.356678,5012.734907,100.259844,2012,2.1678750606342874,0.3304723408864447,1.2682106492682124,1.7890041910777574,-1.2682106492682124,PF,E3,5A,,SF,20,0.433368999999999
PF_E3_5A_SF20,5001.311433,5012.909722,100.252114,2012,2.1226300606340374,0.5052873408867526,1.1110294441001984,1.877894364843259,-1.1110294441001984,PF,E3,5A,,SF,20,0.44109899999999413
PF_E3_5A_SF20,5001.422188,5013.03962,100.249643,2012,2.2333850606337364,0.6351853408859824,1.0945255305363397,2.0477995774348976,-1.0945255305363397,PF,E3,5A,,SF,20,0.443569999999994
PF_E3_5A_SF20,5001.432912,5012.820579,100.193942,2012,2.2441090606344005,0.41614434088660346,1.259539956107135,1.903355113330929,-1.259539956107135,PF,E3,5A,,SF,20,0.49927099999999314
EL_E3_4_N,5001.175922,5013.735944,100.552439,2012,1.9871190606345408,1.3315093408864414,0.42256122514610217,2.3543579373170873,-0.42256122514610217,EL,E3,4,N,,,0.1407739999999933
EL_E3_4_W,5000.540393,5013.048909,100.557176,2012,1.3515900606344076,0.6444743408865179,0.47529730535218345,1.4199420197993249,-0.47529730535218345,EL,E3,4,W,,,0.13603700000000174
EL_E3_4_S,5001.310049,5012.442711,100.514261,2012,2.1212460606338936,0.03827634088611376,1.4460076364117969,1.552485698312616,-1.4460076364117969,EL,E3,4,S,,,0.17895199999999534
EL_E3_4_E,5001.812646,5013.107841,100.554962,2012,2.623843060634499,0.7034063408864313,1.3166863680303227,2.3760618458874703,-1.3166863680303227,EL,E3,4,E,,,0.1382509999999968
EL_E3_4_C,5001.234014,5013.07181,100.552965,2012,2.0452110606338465,0.6673753408867924,0.940653338160181,1.934799582791689,-0.940653338160181,EL,E3,4,C,,,0.1402479999999997
EL_E3_5A_N,5001.191642,5013.697588,100.546549,2012,2.00283906063396,1.2931533408864198,0.4610722521111189,2.339021642520653,-0.4610722521111189,EL,E3,5A,N,,,0.14666400000000124
EL_E3_5A_E,5001.833055,5013.127313,100.511169,2012,2.644252060634244,0.7228783408863819,1.3168566661206844,2.4042692396619416,-1.3168566661206844,EL,E3,5A,E,,,0.18204400000000476
EL_E3_5A_S,5001.266547,5012.404073,100.50145500000001,2012,2.077744060634359,-3.616591138779768e-4,1.4435824591858917,1.4943527682008297,-1.4435824591858917,EL,E3,5A,S,,,0.191757999999993
EL_E3_5A_W,5000.52502,5013.039467,100.541256,2012,1.336217060634226,0.6350323408860277,0.4714103286181414,1.402324644714374,-0.4714103286181414,EL,E3,5A,W,,,0.1519569999999959
EL_E3_5A_C,5001.231354,5013.078959,100.518372,2012,2.042551060633741,0.6745243408868191,0.9336629866620466,1.9378522516131425,-0.9336629866620466,EL,E3,5A,C,,,0.1748410000000007
PF_D4_10_HB402,5000.038335,5013.27547,100.266002,2012,0.8495320606343739,0.8710353408860101,-0.036435831307903066,1.2161742133900866,0.036435831307903066,PF,D4,10,,HB,402,0.4272109999999998
PF_D4_10_HB403,5000.084527,5013.274382,100.274809,2012,0.8957240606341657,0.8699473408860285,-0.0035655301570505227,1.248646169140133,0.0035655301570505227,PF,D4,10,,HB,403,0.41840399999999534
PF_E4_11_HB404,5000.107166,5013.324796,100.279746,2012,0.9183630606339648,0.9203613408863021,-0.024103956002838323,1.2999518099683651,0.024103956002838323,PF,E4,11,,HB,404,0.41346699999999714
PF_E4_11_HB405,5000.016561,5013.459978,100.234934,2012,0.8277580606345509,1.0555433408862882,-0.1842852705472382,1.328681335194482,0.1842852705472382,PF,E4,11,,HB,405,0.45827900000000454
PF_E3_4_SF21,5001.084262,5013.037137,100.575716,2012,1.8954590606344937,0.6327023408866808,0.8615685267648773,1.8029911193328383,-0.8615685267648773,PF,E3,4,,SF,21,0.11749700000000018
PF_E3_4_SF21,5001.069873,5012.968346,100.572431,2012,1.8810700606345563,0.5639113408860794,0.9010571916779149,1.7448542949831483,-0.9010571916779149,PF,E3,4,,SF,21,0.1207820000000055
PF_E3_4_SF21,5001.1397,5012.967069,100.574086,2012,1.9508970606339062,0.5626343408866887,0.9504816986360978,1.7941965564822746,-0.9504816986360978,PF,E3,4,,SF,21,0.11912700000000598
PF_E3_4_SF21,5001.134861,5013.056161,100.572862,2012,1.9460580606337317,0.651726340886853,0.8830328252894364,1.8526041747293576,-0.8830328252894364,PF,E3,4,,SF,21,0.12035099999999943
PF_E3_4_SF21,5001.088228,5013.053988,100.583286,2012,1.8994250606338028,0.6495533408860865,0.8522019468865585,1.8175497091806765,-0.8522019468865585,PF,E3,4,,SF,21,0.109926999999999
PF_E3_4_SF21,5001.099478,5013.000172,100.466564,2012,1.9106750606342757,0.5957373408864441,0.8987288442493182,1.7882585470704535,-0.8987288442493182,PF,E3,4,,SF,21,0.22664899999999477
PF_E4_11_HB406,5000.059429,5013.526819,100.232761,2012,0.8706260606340948,1.1223843408861285,-0.2025880471170397,1.40594965389481,0.2025880471170397,PF,E4,11,,HB,406,0.46045200000000364
PF_E4_11_HB407,5000.194427,5013.58518,100.259059,2012,1.0056240606345455,1.1807453408864603,-0.1507919465093056,1.5436000454198393,0.1507919465093056,PF,E4,11,,HB,407,0.4341540000000066
PF_E4_11_HB408,5000.15442,5013.468181,100.235842,2012,0.9656170606340311,1.0637463408866097,-0.09442110663690162,1.4335470833420925,0.09442110663690162,PF,E4,11,,HB,408,0.45737099999999486
PF_E4_11_HB409,5000.232074,5013.646335,100.26585,2012,1.0432710606337423,1.2419003408867866,-0.16863136832713854,1.6131628635282573,0.16863136832713854,PF,E4,11,,HB,409,0.4273629999999997
PF_E4_11_HB410,5000.20985,5013.655829,100.262249,2012,1.0210470606343733,1.2513943408866908,-0.1908988680161271,1.6037713423750564,0.1908988680161271,PF,E4,11,,HB,410,0.430964000000003
PF_E4_11_HB411,5000.243092,5013.646131,100.253209,2012,1.0542890606338915,1.2416963408868469,-0.16083087708209187,1.6209468391409643,0.16083087708209187,PF,E4,11,,HB,411,0.44000400000000184
PF_E3_6_HM43,5000.844425,5013.024537,100.495906,2012,1.655622060634414,0.6201023408866604,0.704027428653329,1.6217141241711626,-0.704027428653329,PF,E3,6,,HM,43,0.19730699999999501
PF_E3_6_HB412,5001.019143,5012.995628,100.48923,2012,1.8303400606346258,0.5911933408860932,0.8461921441117293,1.7273138565748902,-0.8461921441117293,PF,E3,6,,HB,412,0.2039829999999938
PF_E3_6_HB413,5001.000842,5012.958132,100.481945,2012,1.8120390606345609,0.5536973408861741,0.860451566427354,1.6881023086301716,-0.860451566427354,PF,E3,6,,HB,413,0.211268000000004
PF_E4_11_HB414,5000.279554,5013.846295,100.233914,2012,1.0907510606339201,1.4418603408867057,-0.2794881753732802,1.7862210050053893,0.2794881753732802,PF,E4,11,,HB,414,0.45929900000000146
PF_E3_6_R40,5001.381998,5012.405534,100.520272,2012,2.193195060634025,0.0010993408868671395,1.5227305072646908,1.5784161633692455,-1.5227305072646908,PF,E3,6,,R,40,0.17294099999999446
PF_E3_6_R40,5001.258335,5012.345183,100.486141,2012,2.0695320606346286,-0.05925165911321528,1.4802398454893362,1.4475371183247727,-1.4802398454893362,PF,E3,6,,R,40,0.2070719999999966
PF_E3_6_R40,5001.28338,5012.46597,100.510201,2012,2.0945770606340375,0.06153534088662127,1.410750667913684,1.5494586842163462,-1.410750667913684,PF,E3,6,,R,40,0.18301200000000506
PF_E3_6_R40,5001.169097,5012.486039,100.494909,2012,1.9802940606341508,0.08160434088676993,1.3169265949094937,1.4811914726511708,-1.3169265949094937,PF,E3,6,,R,40,0.19830399999999315
PF_E3_6_R40,5001.220214,5012.447195,100.4489,2012,2.0314110606341274,0.04276034088616143,1.3803774820370223,1.4909786554825328,-1.3803774820370223,PF,E3,6,,R,40,0.24431300000000533
PF_E3_6_R40,5001.265347,5012.423809,100.455172,2012,2.0765440606337506,0.019374340886315622,1.4285519788412953,1.5071993380394992,-1.4285519788412953,PF,E3,6,,R,40,0.2380409999999955
PF_E3_6_R40,5001.316993,5012.397021,100.462848,2012,2.1281900606345516,-0.007413659113808535,1.4836979796141383,1.5257418529404234,-1.4836979796141383,PF,E3,6,,R,40,0.23036500000000615
EL_E3_6_N,5001.168306,5013.770381,100.503901,2012,1.9795030606337605,1.365946340886694,0.3924988022917004,2.372801395700819,-0.3924988022917004,EL,E3,6,N,,,0.18931200000000104
EL_E3_6_W,5000.497691,5013.034046,100.51195,2012,1.3088880606337625,0.6296113408861856,0.4563255510690676,1.3789000642844371,-0.4563255510690676,EL,E3,6,W,,,0.18126300000000128
EL_E3_6_S,5001.253523,5012.391499,100.448139,2012,2.0647200606344995,-0.012935659113281872,1.4435802072181607,1.476249452291583,-1.4435802072181607,EL,E3,6,S,,,0.24507400000000246
EL_E3_6_E,5001.8591050000005,5013.081257,100.476501,2012,2.67030206063464,0.6768223408862468,1.3680824305159105,2.3910148555510946,-1.3680824305159105,EL,E3,6,E,,,0.21671200000000113
EL_E3_6_C,5001.205305,5013.095421,100.493673,2012,2.0165020606345934,0.6909863408864112,0.9037260589776708,1.9305496352489466,-0.9037260589776708,EL,E3,6,C,,,0.19953999999999894
PF_E3_7_HB415,5001.129394,5012.532174,100.432705,2012,1.9405910606337784,0.12773934088636452,1.2561598319385694,1.4846795884789017,-1.2561598319385694,PF,E3,7,,HB,415,0.2605080000000015
PF_E4_11_HB416,5000.438054,5014.174592,100.232099,2012,1.2492510606343785,1.7701573408867262,-0.40554192208700357,2.128290622405987,0.40554192208700357,PF,E4,11,,HB,416,0.4611139999999949
PF_E3_7_HB417,5001.180928,5012.440416,100.432974,2012,1.9921250606339527,0.03598134088679217,1.3579635378010908,1.4580095829933994,-1.3579635378010908,PF,E3,7,,HB,417,0.26023899999999855
PF_E3_7_HM44,5001.373318,5012.657404,100.423661,2012,2.184515060634112,0.2529693408860112,1.3355207570984866,1.7471358976692817,-1.3355207570984866,PF,E3,7,,HM,44,0.26955200000000445
PF_E4_11_HB418,5000.374458,5014.071674,100.202438,2012,1.1856550606344172,1.6672393408862263,-0.37568640224307415,2.0110506382924314,0.37568640224307415,PF,E4,11,,HB,418,0.4907749999999993
PF_E4_11_HB419,5000.473462,5014.15853,100.215961,2012,1.2846590606341124,1.7540953408861242,-0.3693914226325038,2.142603403309456,0.3693914226325038,PF,E4,11,,HB,419,0.4772520000000071
PF_E4_11_HB420,5000.556705,5014.162755,100.21769,2012,1.367902060634151,1.758320340886712,-0.3146051865572125,2.2054183379246717,0.3146051865572125,PF,E4,11,,HB,420,0.4755229999999955
PF_E4_11_HB421,5000.558795,5014.223168,100.231746,2012,1.3699920606341038,1.8187333408868653,-0.35661082592095494,2.2488881542419916,0.35661082592095494,PF,E4,11,,HB,421,0.46146699999999896
PF_E4_11_HB422,5000.312317,5013.940431,100.239408,2012,1.1235140606340792,1.5359963408864132,-0.3244448546262906,1.875181095245324,0.3244448546262906,PF,E4,11,,HB,422,0.4538050000000027
PF_E4_11_HB423,5000.742006,5013.613353,100.230943,2012,1.553203060634587,1.2089183408861572,0.2093224291335678,1.9570660242202385,-0.2093224291335678,PF,E4,11,,HB,423,0.46227000000000373
EL_E4_11_N,5000.456312,5014.344287,100.202205,2012,1.2675090606344384,1.9398523408863184,-0.5149272169772958,2.2593043806553696,0.5149272169772958,EL,E4,11,N,,,0.49100799999999367
EL_E4_11_E,5001.050842,5013.822866,100.193057,2012,1.8620390606338333,1.4184313408868547,0.2731469020432655,2.324764009967544,-0.2731469020432655,EL,E4,11,E,,,0.500156000000004
EL_E4_11_S,5000.481948,5013.135231,100.22803,2012,1.293145060633833,0.7307963408866271,0.3726031466453966,1.4378645050229566,-0.3726031466453966,EL,E4,11,S,,,0.4651829999999961
EL_E4_11_W,4999.844378,5013.70672,100.216919,2012,0.6555750606339643,1.3022853408865558,-0.4813849737637392,1.3762246459963297,0.4813849737637392,EL,E4,11,W,,,0.4762939999999958
EL_E4_11_C,5000.477842,5013.751779,100.213386,2012,1.2890390606344226,1.3473443408865933,-0.07375663584246872,1.8632011247929205,0.07375663584246872,EL,E4,11,C,,,0.4798270000000002
PF_E3_7_R41,5000.968919,5013.591761,100.558661,2012,1.7801160606341,1.1873263408861021,0.38248142891814385,2.1052945127991434,-0.38248142891814385,PF,E3,7,,R,41,0.13455199999999934
PF_E3_7_R41,5001.045316,5013.523789,100.527019,2012,1.8565130606339153,1.1193543408862752,0.4844462093544659,2.1130325967687638,-0.4844462093544659,PF,E3,7,,R,41,0.1661940000000044
PF_E3_7_R41,5000.961034,5013.488375,100.51491,2012,1.7722310606341125,1.083940340886329,0.45137371226473166,2.0278045681853656,-0.45137371226473166,PF,E3,7,,R,41,0.17830299999999966
PF_E3_7_R41,5001.045801,5013.54634,100.481186,2012,1.856998060634396,1.1419053408862965,0.46856128682702014,2.1290467174845094,-0.46856128682702014,PF,E3,7,,R,41,0.21202700000000618
PF_E3_7_R41,5000.997792,5013.511311,100.473198,2012,1.8089890606343033,1.106876340886629,0.46040918698541333,2.070178744951407,-0.46040918698541333,PF,E3,7,,R,41,0.22001500000000362
PF_E3_7_R41,5000.954607,5013.498098,100.480547,2012,1.7658040606338545,1.093663340886451,0.4399150020388324,2.029935534624461,-0.4399150020388324,PF,E3,7,,R,41,0.2126659999999987
PF_E3_7_R42,5001.285458,5012.464485,100.465013,2012,2.0966550606344754,0.06005034088684624,1.413262387611143,1.5499219046417898,-1.413262387611143,PF,E3,7,,R,42,0.22820000000000107
PF_E3_7_R42,5001.266799,5012.518656,100.461043,2012,2.0779960606341774,0.11422134088661551,1.3613334007525626,1.5741300818930308,-1.3613334007525626,PF,E3,7,,R,42,0.23216999999999643
PF_E3_7_R42,5001.191696,5012.559581,100.486649,2012,2.002893060634051,0.15514634088685852,1.2797234918268585,1.5485343986793092,-1.2797234918268585,PF,E3,7,,R,42,0.2065640000000002
PF_E3_7_R42,5001.171944,5012.517425,100.488371,2012,1.9831410606338977,0.11299034088642657,1.296327088316833,1.5050419806775404,-1.296327088316833,PF,E3,7,,R,42,0.2048419999999993
PF_E3_7_R42,5001.300535,5012.470301,100.437471,2012,2.1117320606344947,0.06586634088671417,1.419552071583892,1.5648075238940073,-1.419552071583892,PF,E3,7,,R,42,0.2557419999999979
PF_E3_7_R42,5001.238776,5012.503801,100.410202,2012,2.049973060634329,0.09936634088626306,1.3525527819715797,1.5436528725748364,-1.3525527819715797,PF,E3,7,,R,42,0.2830110000000019
PF_E3_7_R42,5001.181456,5012.524048,100.396791,2012,1.9926530606344386,0.11961334088664444,1.298170491239215,1.516485063246452,-1.298170491239215,PF,E3,7,,R,42,0.29642200000000685
PF_B3_10_HB426,4999.424485,5011.029084,100.381055,2012,0.2356820606337351,-1.375350659113792,1.1530629847087963,-0.7858633612300219,-1.1530629847087963,PF,B3,10,,HB,426,0.3121579999999966
PF_B3_10_HB426,4999.564504,5010.833435,100.248353,2012,0.3757010606341282,-1.5709996591140225,1.3910664676789903,-0.821051337248214,-1.3910664676789903,PF,B3,10,,HB,426,0.4448600000000056
PF_B3_10_HB427,4999.450415,5011.042029,100.351202,2012,0.2616120606344339,-1.3624056591133922,1.1617636225396122,-0.7582185276008685,-1.1617636225396122,PF,B3,10,,HB,427,0.3420109999999994
PF_B3_10_HB427,4999.674192,5010.850789,100.230767,2012,0.48538906063458853,-1.5536456591134993,1.4547787321227634,-0.730093291867028,-1.4547787321227634,PF,B3,10,,HB,427,0.4624459999999999
PF_B3_10_HB428,4999.441453,5011.094404,100.384399,2012,0.25265006063455075,-1.3100306591131812,1.1178626721807512,-0.7282825187384829,-1.1178626721807512,PF,B3,10,,HB,428,0.30881399999999815
PF_B3_10_HB428,4999.705572,5010.879709,100.23319,2012,0.5167690606340329,-1.5247256591137557,1.4557738047617712,-0.6874308888593046,-1.4557738047617712,PF,B3,10,,HB,428,0.46002300000000673
PF_E3_7_HB424,5001.223782,5012.627144,100.423006,2012,2.034979060634214,0.22270934088646754,1.25341154537152,1.6185483389961421,-1.25341154537152,PF,E3,7,,HB,424,0.2702069999999992
PF_E3_7_HB425,5001.327194,5012.557016,100.411486,2012,2.1383910606346035,0.15258134088617226,1.3756934182960578,1.6442217042252891,-1.3756934182960578,PF,E3,7,,HB,425,0.2817270000000036
PF_E3_7_HB429,5001.194844,5013.043013,100.448576,2012,2.0060410606338337,0.638578340886852,0.9341583980196024,1.8866189657183483,-0.9341583980196024,PF,E3,7,,HB,429,0.24463699999999733
PF_E3_7_HB430,5001.680487,5013.258992,100.424736,2012,2.4916840606338155,0.8545573408864584,1.1161520822873503,2.3859929245672893,-1.1161520822873503,PF,E3,7,,HB,430,0.2684770000000043
PF_KA_SW_HM45,4999.590025,5009.775299,99.216207,2012,0.4012220606346091,-2.629135659113672,2.169954182922695,-1.5377360956871835,-2.169954182922695,PF,KA,SW,,HM,45,1.477006000000003
EL_E3_7_N,5001.156765,5013.760051,100.457796,2012,1.9679620606339085,1.3556163408866269,0.39191253017588257,2.357323674098329,-0.39191253017588257,EL,E3,7,N,,,0.2354169999999982
EL_E3_7_W,5000.491493,5013.035174,100.46362,2012,1.3026900606346317,0.6307393408860662,0.4512086431948704,1.3752251708443581,-0.4512086431948704,EL,E3,7,W,,,0.22959299999999416
EL_E3_7_S,5001.273239,5012.389173,100.421413,2012,2.084436060634289,-0.015261659114003123,1.4589492760260905,1.4888161804247197,-1.4589492760260905,EL,E3,7,S,,,0.27179999999999893
EL_E3_7_E,5001.83148,5013.077137,100.431142,2012,2.642677060634014,0.6727023408866444,1.3518561730086551,2.3682811010802745,-1.3518561730086551,EL,E3,7,E,,,0.26207100000000594
EL_E3_7_C,5001.234998,5013.060222,100.446628,2012,2.0461950606340906,0.6557873408864907,0.9496725916034235,1.9274577119583094,-0.9496725916034235,EL,E3,7,C,,,0.24658499999999606
PF_E3_7A_SF22,5000.667348,5012.895241,100.443499,2012,1.4785450606341328,0.4908063408865928,0.6740271672120005,1.4045190416794797,-0.6740271672120005,PF,E3,7A,,SF,22,0.24971399999999733
PF_E3_7A_SF22,5000.798441,5013.125302,100.432018,2012,1.6096380606340972,0.720867340886798,0.5995999831646991,1.6586332534915589,-0.5995999831646991,PF,E3,7A,,SF,22,0.26119500000000073
PF_E3_7A_SF22,5000.891321,5013.444446,100.469331,2012,1.7025180606342474,1.0400113408868492,0.43454687137371983,1.9471415851289224,-0.43454687137371983,PF,E3,7A,,SF,22,0.22388200000000325
PF_E3_7A_SF22,5000.496316,5013.03157,100.461913,2012,1.3075130606339371,0.6271353408865252,0.457151481155202,1.3761909979340765,-0.457151481155202,PF,E3,7A,,SF,22,0.2313000000000045
PF_KA_NW_L126,4999.222721,5010.80506,99.250211,2012,0.033918060634277936,-1.5993746591138915,1.1740553126830218,-1.0866203834889345,-1.1740553126830218,PF,KA,NW,,L,126,1.443002000000007
PF_E3_8_HB431,5001.268187,5012.500206,100.400974,2012,2.0793840606338563,0.09577134088613093,1.3755694058871333,1.5623120786003646,-1.3755694058871333,PF,E3,8,,HB,431,0.29223899999999503
PF_E3_8_HB432,5001.267302,5012.672854,100.415365,2012,2.0784990606343854,0.2684193408867941,1.2507620553803,1.681606841220911,-1.2507620553803,PF,E3,8,,HB,432,0.27784800000000587
